condition,target_pressure,seed,policy,const_ttl_s,arrival_mode,concurrency,rate_per_s,pool_blocks,pause_median_s,n_sessions,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,mean_live_sessions,mean_context_blocks,pressure_measured,pressure_offered,rm_total,rm_per_1k_calls,n_calls
vary_concurrency,0.85,5,belady,0.0,closed,13,0.5,16000,2.0,200,0.8762300859078596,9043641,73068169,0.09890131824042214,2.068623373098035,2.7211347655624536,10.900963778588789,0.3984961514731822,2213.839351524451,2196.9835102339775,0.9923861497543321,0,533521,0,12.623425217545652,1112.448217726397,0.8776816803038197,0.9038641769026975,1.8817634487957835,0.45321855703173974,4152
vary_concurrency,0.85,5,oracle_terminal,0.0,closed,13,0.5,16000,2.0,200,0.8552773780331077,10574617,73068169,0.1004822498774729,3.0662335659700375,2.7855967140696976,12.861004953556858,0.5393446901418883,2333.2117164953697,2320.9880831833316,0.9947610269459821,2,673716,0,12.655623996374645,1112.448217726397,0.8799203974363996,0.9038641769026975,1.9832299590210645,0.4776565411900444,4152
vary_concurrency,0.85,6,lru,0.0,closed,13,0.5,16000,2.0,200,0.8554424224536791,10218944,70691168,0.09863099423178312,2.6155408173171963,2.5001523053642813,10.746959738308078,0.46493675241163146,2526.5857542987246,2500.0419918426564,0.9894942166871215,0,670316,0,12.737995707906675,1072.1007194244605,0.8535258976545272,0.8710818345323742,2.1475978911539158,0.5150114846891884,4170
vary_concurrency,0.85,6,belady,0.0,closed,13,0.5,16000,2.0,200,0.8884420752533047,7886160,70691168,0.08880981483976313,1.2127754797656962,2.2647541944266436,8.084682381330367,0.29706499993072555,2387.890311888047,2354.3217251759993,0.9859421571648717,0,475763,0,12.704118788934114,1072.1007194244605,0.8512559308293794,0.8710818345323742,2.02970676510484,0.48674023144000955,4170
vary_concurrency,0.85,6,oracle_terminal,0.0,closed,13,0.5,16000,2.0,200,0.8879529618183702,7920736,70691168,0.08659003654504716,1.194467916262397,2.2705346896526635,8.03541565723065,0.26632145790767936,2382.9991946155105,2356.699867803314,0.9889637701634055,2,513222,0,12.745450104071624,1072.1007194244605,0.8540253891227346,0.8710818345323742,2.025549315423184,0.4857432411086772,4170
vary_concurrency,0.85,7,lru,0.0,closed,13,0.5,16000,2.0,200,0.8028404424013863,14630459,74206187,0.11139476178982477,4.959057053855304,2.708785880318999,17.39525662666665,0.6763515548500436,2833.2507963654684,2811.35357365468,0.9922713433138788,1,945889,0,12.717089971340057,1111.9540066382172,0.8838011966506416,0.9034626303935515,2.408263176910648,0.570949069917176,4218
vary_concurrency,0.85,7,oracle_terminal,0.0,closed,13,0.5,16000,2.0,200,0.8395750613085672,11904523,74206187,0.10308887323049021,3.5197053063111525,2.5910374646519188,14.723912269080074,0.5728062395339748,2639.8207298696407,2611.573260910681,0.9892994745289561,11,757639,0,12.67057529265159,1111.9540066382172,0.880568560192196,0.9034626303935515,2.2438476203891944,0.5319695638665705,4218
vary_concurrency,0.85,7,belady,0.0,closed,13,0.5,16000,2.0,200,0.8474489061134485,11320235,74206187,0.09945129220415083,3.642026503895977,2.5543540449050397,14.075106915649258,0.5731068222876274,2595.303293237167,2565.059285817352,0.9883466385225091,3,654393,0,12.653424724310083,1111.9540066382172,0.8793766449932297,0.9034626303935515,2.206007799251592,0.5229985299316245,4218
vary_concurrency,0.85,8,lru,0.0,closed,13,0.5,16000,2.0,200,0.8620123856798166,10835728,78526816,0.09377301015921091,2.2365942043188625,1.9737644612554774,7.445995092855355,0.4112735607504874,4138.876709692025,3589.901083597344,0.8673612033890398,0,709734,0,12.200827420143133,1157.0254197761194,0.8822917167129435,0.940083153568097,3.5180452032382212,0.8204396462775703,4288
vary_concurrency,0.85,8,belady,0.0,closed,13,0.5,16000,2.0,200,0.9020645380553822,7690560,78526816,0.08088780866773959,1.0238672388995838,1.806010127905438,5.870848923846381,0.19115699274664166,3989.3966241099174,3424.686950263963,0.8584473475429513,0,470137,0,12.177753596458487,1157.0254197761194,0.880623154179533,0.940083153568097,3.39098713049343,0.7908085658799976,4288
vary_concurrency,0.85,8,oracle_terminal,0.0,closed,13,0.5,16000,2.0,200,0.8831755002011032,9173856,78526816,0.08267737119385288,1.5781772633945366,1.8507146200006446,6.619136847562686,0.25908025146623004,4100.278841461215,3534.76022893533,0.8620780111812222,6,595576,0,12.174467633408861,1157.0254197761194,0.8803855327559792,0.940083153568097,3.485237015242033,0.8127884830321905,4288
vary_concurrency,0.85,9,lru,0.0,closed,13,0.5,16000,2.0,200,0.8103641824041258,14677027,77395859,0.09943050794805686,4.367378986651488,2.310844956019082,15.226825416275005,0.5747348380131143,3459.691892635754,3345.3857984386573,0.9669606144869701,5,949871,0,12.690641454017944,1141.088194120392,0.9050713211871702,0.9271341577228185,2.940738108740391,0.6861264836071841,4286
vary_pool,0.85,0,lru,0.0,closed,16,0.5,20307,2.0,200,0.8578376833285324,10409937,73225713,0.10801459343571196,2.8072604526400937,3.1370987655922704,15.202769839570067,0.5080294279574105,2177.2719756157103,2167.150844692665,0.9953514622718721,10,678788,0,15.66983448520171,1078.8021901211557,0.83245441283654,0.8499943389933763,1.8506811792733537,0.431193191815786,4292
vary_pool,0.85,0,oracle_terminal,0.0,closed,16,0.5,20307,2.0,200,0.8650725189934306,9880161,73225713,0.10360440232068413,2.7065565410639465,3.0139935381087923,16.031138326258542,0.5352303822811066,2144.520564778652,2134.6151563486806,0.9953810615796105,8,640024,0,15.649096200673695,1078.8021901211557,0.8313526988084622,0.8499943389933763,1.8228424800618541,0.42470700840210956,4292
vary_concurrency,0.85,9,belady,0.0,closed,13,0.5,16000,2.0,200,0.8628474037609687,10615043,77395859,0.0911110759066105,2.520463739215984,2.114529054274044,9.613704008097415,0.4147877790521761,3180.865405320352,3053.2656966126724,0.959885222274965,2,613979,0,12.66271936327704,1141.088194120392,0.9030799731809449,0.9271341577228185,2.703735594522299,0.6308295834163087,4286
vary_concurrency,0.85,9,oracle_terminal,0.0,closed,13,0.5,16000,2.0,200,0.855972203887549,11147155,77395859,0.08964816143588905,2.6526745467122055,2.115456455474714,9.706928738001693,0.4553763083022204,3209.790040607889,3096.622825657365,0.964743109823753,0,710029,0,12.692268249497495,1141.088194120392,0.9051873410069179,0.9271341577228185,2.7283215345167053,0.6365659203258762,4286
vary_pool,0.85,0,belady,0.0,closed,16,0.5,20307,2.0,200,0.876548706326697,9039809,73225713,0.10136534991664803,1.8507104712041382,2.9754085421945433,12.89927356634189,0.41587730575940896,2065.9014474080527,2052.363353974673,0.9934468832236092,0,541563,0,15.622885828539241,1078.8021901211557,0.8299602820623874,0.8499943389933763,1.756016230296845,0.40913705272526674,4292
vary_pool,0.85,1,lru,0.0,closed,16,0.5,20307,2.0,200,0.8633033927721856,10032722,73394082,0.10965462785543423,2.4778149691435374,2.981301256779716,11.531428729717845,0.46585553068985064,2328.116699463764,2244.2665717000114,0.9639837093290617,2,653612,0,15.148165315471903,1107.7000955109838,0.826297541082602,0.8727631618740208,1.9788991945441994,0.4725165220974688,4188
vary_pool,0.85,1,oracle_terminal,0.0,closed,16,0.5,20307,2.0,200,0.9053030733458864,6950194,73394082,0.09911781408851539,0.9723248620409777,2.661961229084352,8.542235064664283,0.28505688671793905,2113.6341711932,2023.074513033348,0.9571545258900083,0,454129,0,15.030152591935263,1107.7000955109838,0.8198602187241518,0.8727631618740208,1.79658904551422,0.4289849678878271,4188
vary_pool,0.85,1,belady,0.0,closed,16,0.5,20307,2.0,200,0.8908299718225238,8012434,73394082,0.09817230045547376,1.4774997515720543,2.68369478654256,9.238977438162465,0.35181760409159324,2197.148094705516,2108.4969130333443,0.9596517040040244,0,487085,0,15.06077415820462,1107.7000955109838,0.8215305546615755,0.8727631618740208,1.8675758804996887,0.4459350239970603,4188
vary_pool,0.85,2,lru,0.0,closed,16,0.5,20307,2.0,200,0.8733834326607006,9132471,72126983,0.10396082725583256,2.317931452698758,2.4652846996253857,9.525375866256184,0.3802728809174596,2727.559534376691,2454.2955806699856,0.8998137528209252,0,595998,0,14.211275869430072,1105.6165413533834,0.7737342628146979,0.8711215177847114,2.318425604220187,0.5623152083968438,4123
vary_pool,0.85,2,belady,0.0,closed,16,0.5,20307,2.0,200,0.914029746676081,6200775,72126983,0.09095964342668594,0.811424046315409,2.2085544935757753,6.760246889703183,0.228432412772122,2554.266092723875,2272.5475806699965,0.8897066703988333,0,392856,0,14.066529660877084,1105.6165413533834,0.7658535417591816,0.8711215177847114,2.1711261788152934,0.5265889349539882,4123
vary_pool,0.85,2,oracle_terminal,0.0,closed,16,0.5,20307,2.0,200,0.896832742886251,7441143,72126983,0.09169730836651979,1.1327956521655551,2.2358501859807802,7.836949601031165,0.24473581295660551,2645.1524897432755,2358.285980670005,0.8915501052640211,0,480969,0,14.132894185473964,1105.6165413533834,0.7694667645963,0.8711215177847114,2.248379616281784,0.5453261257050168,4123
vary_pool,0.85,3,lru,0.0,closed,16,0.5,20307,2.0,200,0.8766181682633404,8876678,71944774,0.09653425472686195,2.247664964332216,2.4989085470259056,9.611586917924797,0.39084259286869383,2577.1003204401636,2454.647489536654,0.9524842591759894,0,581574,0,14.942655906839077,1089.762098706277,0.801888021927547,0.8586297128724297,2.190535272374139,0.5248048089061186,4174
vary_pool,0.85,3,belady,0.0,closed,16,0.5,20307,2.0,200,0.9074226850723028,6660454,71944774,0.08631900493412559,0.9074778569922728,2.253832964816411,7.397149314193712,0.23143526681133153,2448.2186538102674,2310.4805562033225,0.9437394624076664,0,408496,0,14.842048920326098,1089.762098706277,0.7964890126811346,0.8586297128724297,2.0809858557387275,0.4985591412886266,4174
vary_pool,0.85,3,oracle_terminal,0.0,closed,16,0.5,20307,2.0,200,0.9091718044732477,6534614,71944774,0.0874723572998164,0.9422198999416196,2.245282414802034,7.36602620666018,0.24609707961985805,2440.4743005702007,2308.9666895366586,0.946113912773916,0,420752,0,14.83357462811792,1089.762098706277,0.7960342452382906,0.8586297128724297,2.0744031554846707,0.4969820688751008,4174
vary_pool,0.85,4,lru,0.0,closed,16,0.5,20307,2.0,200,0.8586979478072563,10640560,75303648,0.10793264830022054,2.8683595639145096,2.6695790500026533,11.332160151413518,0.48268593140460325,2657.2005784320722,2532.754625383328,0.9531665189075882,2,691167,0,14.882584612239826,1126.685768411082,0.8257249362182684,0.8877220807887582,2.2586204916672616,0.534837909464187,4223
vary_pool,0.85,5,lru,0.0,closed,16,0.5,20307,2.0,200,0.8701371454921774,9488841,73068169,0.11132927343203392,2.413876341010109,3.3774507258443123,12.526926525537874,0.43293572759972676,2042.5029169963564,2028.2486264879826,0.9930211651646815,1,619857,0,15.440885719447126,1112.448217726397,0.8458751070426911,0.8765042341863569,1.736127479446903,0.4181424565141867,4152
vary_pool,0.85,4,belady,0.0,closed,16,0.5,20307,2.0,200,0.9029206128234318,7310432,75303648,0.09346499195021352,1.133933045789263,2.3682164691304024,7.872400732401275,0.2860964693922483,2432.336680473133,2290.1626389346634,0.9415483708814463,0,443122,0,14.716522961378734,1126.685768411082,0.8165113990781667,0.8877220807887582,2.0674861784021634,0.4895775937490323,4223
vary_pool,0.85,4,oracle_terminal,0.0,closed,16,0.5,20307,2.0,200,0.89753675678501,7715856,75303648,0.09542871802864283,1.3536870930041687,2.439536763001115,8.039374275845432,0.3342818095129587,2464.420740317009,2327.941572268024,0.9446201836333236,0,493428,0,14.733221374469016,1126.685768411082,0.8174378709540653,0.8877220807887582,2.094757629269458,0.4960354319842429,4223
vary_pool,0.85,5,belady,0.0,closed,16,0.5,20307,2.0,200,0.9035555824588953,7047017,73068169,0.09965048220112749,0.9975712709854179,3.0271168147164076,10.413707262996923,0.2597442298178976,1858.9753019664352,1845.773711120657,0.9928984581818739,3,427360,0,15.387999549943467,1112.448217726397,0.8429779225739502,0.8765042341863569,1.5801290066714702,0.38057057000757955,4152
vary_pool,0.85,6,lru,0.0,closed,16,0.5,20307,2.0,200,0.8681693305732338,9319264,70691168,0.09881856252951593,2.3324605297266316,2.801750917544881,11.40113003324609,0.43396554501055107,2245.6164385089396,2194.7390585093412,0.9773436909673763,0,609554,0,15.302034076808827,1072.1007194244605,0.8078653539372804,0.8447142123795425,1.9087739727325987,0.4577395618063786,4170
vary_pool,0.85,5,oracle_terminal,0.0,closed,16,0.5,20307,2.0,200,0.9119689861121332,6432265,73068169,0.0989328657699673,0.9279622966377019,3.083227150063692,9.404807214486482,0.254340786546436,1801.2841279995685,1792.2136435673533,0.9949644343769972,0,414563,0,15.410461033167834,1112.448217726397,0.8442083966459667,0.8765042341863569,1.5310915087996333,0.3687599973024165,4152
vary_pool,0.85,6,belady,0.0,closed,16,0.5,20307,2.0,200,0.8966460987035891,7306208,70691168,0.09038257364534275,1.1362992609367666,2.597565074184047,8.391526351725815,0.30781724076337014,2123.4074755070064,2062.5404033066734,0.9713351898293568,10,453540,0,15.207631557608618,1072.1007194244605,0.8028814070839774,0.8447142123795425,1.8048963541809555,0.43282886191389824,4170
vary_pool,0.85,6,oracle_terminal,0.0,closed,16,0.5,20307,2.0,200,0.8923644888708021,7608880,70691168,0.09244403385889655,1.1108243670889806,2.653118366205433,8.999086877992909,0.30048446429532305,2138.3614174731897,2090.7709083953287,0.9777444034067465,8,494903,0,15.29431250206369,1072.1007194244605,0.8074576961917075,0.8447142123795425,1.8176072048522112,0.4358770275424967,4170
vary_pool,0.85,7,lru,0.0,closed,16,0.5,20307,2.0,200,0.8544387275955845,10801547,74206187,0.11119463137100638,3.2862957324696254,3.0480146158356547,14.69806653246411,0.5107812727234204,2284.021839185421,2269.383800566658,0.9935911126734307,0,702050,0,15.540804720394295,1111.9540066382172,0.8509706049748635,0.8761148424785283,1.941418563307608,0.46026992966040964,4218
vary_pool,0.85,7,oracle_terminal,0.0,closed,16,0.5,20307,2.0,200,0.8815297301288368,8791227,74206187,0.10153546288580628,1.8934450682850184,2.8371170655203244,12.053992659813048,0.41689713018740804,2134.8573478922954,2120.819460474009,0.9934244377348463,1,559851,0,15.50603109583517,1111.9540066382172,0.8490664994371744,0.8761148424785283,1.814628745708451,0.43021070310774084,4218
vary_pool,0.85,7,belady,0.0,closed,16,0.5,20307,2.0,200,0.8733126255361968,9400987,74206187,0.10406488463553387,2.389982878606361,2.8157928110905743,12.964462723649717,0.4506807447112351,2183.9861433027477,2167.1681244433294,0.9922993930565946,2,557656,0,15.525841353278532,1111.9540066382172,0.85015125322339,0.8761148424785283,1.8563882218073355,0.4401110056442237,4218
vary_pool,0.85,8,lru,0.0,closed,16,0.5,20307,2.0,200,0.8820642365023433,9261120,78526816,0.09508259541288311,2.034427611722549,2.1440532140902064,7.665134652519782,0.3666862973800562,3471.500855761172,3082.2229502639866,0.8878646667042717,0,606789,0,14.652726352690761,1157.0254197761194,0.8348636853836922,0.911626863466682,2.950775727396996,0.6881473244862398,4288
vary_pool,0.85,8,belady,0.0,closed,16,0.5,20307,2.0,200,0.9173500170947972,6490240,78526816,0.0832237648555747,0.6468115493298683,1.9434153471005402,5.888183178945042,0.16869764137288712,3352.0241379540685,2927.156283597315,0.8732503595227465,0,408053,0,14.571872762494898,1157.0254197761194,0.8302569163318,0.911626863466682,2.849220517260958,0.6644637400328727,4288
vary_pool,0.85,9,lru,0.0,closed,16,0.5,20307,2.0,200,0.8599649756455316,10838131,77395859,0.10190727446791925,2.8163117540236726,2.495347920643894,11.650428477916648,0.460326278360526,2763.222792529958,2704.5604256573424,0.9787703087021422,0,705408,0,15.494075766255795,1141.088194120392,0.8706410073216799,0.8990698333543248,2.3487393736504645,0.5480026536748633,4286
vary_pool,0.85,8,oracle_terminal,0.0,closed,16,0.5,20307,2.0,200,0.9129703667088706,6834160,78526816,0.08460611983602462,0.719487241869956,1.988373601158969,5.9781787120018635,0.19542985027442228,3369.8500562789723,2951.3042835973306,0.8757969150877281,0,443488,0,14.569055051012322,1157.0254197761194,0.8300963724892364,0.911626863466682,2.8643725478371262,0.6679973292530612,4288
vary_pool,0.85,9,belady,0.0,closed,16,0.5,20307,2.0,200,0.9066934705124211,7221539,77395859,0.0916300994838366,0.986390884075945,2.2943658944902836,7.578159256969229,0.2644960636846463,2508.1423290062767,2454.185758990664,0.9784874369402353,0,438941,0,15.460776166163608,1141.088194120392,0.868769840702577,0.8990698333543248,2.131920979655335,0.4974150675817394,4286
vary_pool,0.85,9,oracle_terminal,0.0,closed,16,0.5,20307,2.0,200,0.8869359276702388,8750691,77395859,0.08976317163779868,1.2479412583658132,2.26278137681399,9.128246867762755,0.3048912224646756,2635.576861734105,2580.307676788005,0.9790295681569556,1,567084,0,15.489410928282924,1141.088194120392,0.870378881377999,0.8990698333543248,2.2402403324739892,0.5226878983840386,4286
bigger_gpu,0.85,0,lru,0.0,closed,32,0.5,40000,2.0,320,0.9016191400301337,11447291,116356891,0.14214099132132674,1.6915949460329784,6.032185075001308,18.74643367667045,0.4044963159052486,2381.1765236675046,2359.8382264166453,0.9910387587653544,0,750904,0,30.458206833331083,1085.0216814159292,0.826195369780376,0.8680173451327433,2.0240000451173787,0.29852508040079334,6780
bigger_gpu,0.85,0,belady,0.0,closed,32,0.5,40000,2.0,320,0.9135753206056356,10056107,116356891,0.133463819985991,1.079573326361981,5.686330301927342,17.36006882439176,0.34996733254297396,2275.459499427229,2256.0648541013516,0.9914766027122174,5,638603,0,30.49259062002469,1085.0216814159292,0.8271280486316694,0.8680173451327433,1.9341405745131446,0.2852714711671305,6780
bigger_gpu,0.85,0,oracle_terminal,0.0,closed,32,0.5,40000,2.0,320,0.9162259242557452,9747691,116356891,0.13298690822015402,1.0215697501287195,5.719396449989858,16.752549176745163,0.33291901619304554,2243.3522912727335,2224.3040930833404,0.9915090473023359,0,639867,0,30.492247480095735,1085.0216814159292,0.8271187407751026,0.8680173451327433,1.9068494475818236,0.2812462312067586,6780
bigger_gpu,0.85,1,lru,0.0,closed,32,0.5,40000,2.0,320,0.9081874318151899,10459219,113919251,0.1317116073228135,1.6440392341585266,5.477412236600173,15.94657711033733,0.38308996809200835,2385.7058448339826,2349.5068625433432,0.984826720205668,0,688003,0,29.97464709598734,1085.738769972867,0.8136159117092016,0.8685910159782936,2.0278499681088853,0.30567530420694683,6634
bigger_gpu,0.85,1,oracle_terminal,0.0,closed,32,0.5,40000,2.0,320,0.9248499009179757,8561043,113919251,0.12205009593026261,0.9208329545649576,4.9760062266312275,13.975801037093333,0.30272177364327035,2243.436008752338,2201.072729209984,0.9811167872062847,0,568430,0,29.794314468797005,1085.738769972867,0.8087210585884114,0.8685910159782936,1.906920607439487,0.28744657935476137,6634
bigger_gpu,0.85,1,belady,0.0,closed,32,0.5,40000,2.0,320,0.9256663388701528,8468035,113919251,0.12399655014615973,0.9009091850668938,4.9621615840824305,13.70832366296787,0.2919383748499058,2236.654683790589,2189.686862543312,0.9790008616047616,0,562658,0,29.770304923879785,1085.738769972867,0.8080693562442606,0.8685910159782936,1.9011564812220008,0.28657770292764556,6634
bigger_gpu,0.85,2,lru,0.0,closed,32,0.5,40000,2.0,320,0.8954389032538559,12177916,116466988,0.1355369626448919,2.4240220268583244,4.916768073163453,14.979909563243837,0.4423978604777403,2645.7766341513334,2563.7255034233294,0.9689878844385807,0,793869,0,29.785880513956972,1106.677943166441,0.824084424564682,0.8853423545331529,2.2489101390286335,0.33813112900746256,6651
bigger_gpu,0.85,2,belady,0.0,closed,32,0.5,40000,2.0,320,0.9232046423317825,8944124,116466988,0.11682204497628845,0.9368413655370631,4.222219444838402,11.745808553622055,0.2830348465588912,2424.0622877518645,2327.177236756689,0.9600319465862286,0,575442,0,29.483967564788085,1106.677943166441,0.8157314145246435,0.8853423545331529,2.060452944589085,0.3097959621995316,6651
bigger_gpu,0.85,2,oracle_terminal,0.0,closed,32,0.5,40000,2.0,320,0.9206263323303252,9244412,116466988,0.11966592235421558,0.9580103566569278,4.270773470798986,12.218054489254314,0.2997296339854074,2429.9924734686083,2348.495636756666,0.9664621032362243,0,603713,0,29.702481254118005,1106.677943166441,0.8217770215311772,0.8853423545331529,2.065493602448317,0.31055384189570245,6651
bigger_gpu,0.85,3,lru,0.0,closed,32,0.5,40000,2.0,320,0.9041355927254703,11137078,116175318,0.12925316075069304,1.8869603356845346,4.5670198170097365,14.498197821438907,0.4187242804306379,2757.6355802882517,2555.1501618033694,0.9265728147938543,0,730626,0,28.240830750601713,1097.1159247086944,0.7745866285872033,0.8776927397669555,2.343990243245014,0.3501628687249797,6694
bigger_gpu,0.85,3,belady,0.0,closed,32,0.5,40000,2.0,320,0.9233146062918459,8908950,116175318,0.11135605489747036,0.7770428543155958,4.082491803093944,11.71986293059058,0.28872469129623823,2605.3977630722625,2398.881648555356,0.9207352837083178,3,582839,0,27.98233621688143,1097.1159247086944,0.7674966668523364,0.8776927397669555,2.214588098611423,0.3308318043936993,6694
bigger_gpu,0.85,3,oracle_terminal,0.0,closed,32,0.5,40000,2.0,320,0.9207708645996562,9204470,116175318,0.11592060026123363,0.9039999325345889,4.083292386451774,12.178962666917414,0.28770461051458085,2623.6391277573425,2421.798695136672,0.9230685232259052,0,604280,0,28.01539391800113,1097.1159247086944,0.7684033701106536,0.8776927397669555,2.230093258593741,0.3331480816542786,6694
bigger_gpu,0.85,4,lru,0.0,closed,32,0.5,40000,2.0,320,0.8682239508581271,15572686,118175390,0.14620948019616264,3.2836485855277715,5.168673370461761,21.03261060697963,0.5622061086501162,2999.0924701872063,2833.4967741586374,0.9447847314897122,3,1007345,0,29.476581978221216,1103.6890793556968,0.8133245406523925,0.8829512634845574,2.5492285996591253,0.3767147332139981,6767
bigger_gpu,0.85,4,oracle_terminal,0.0,closed,32,0.5,40000,2.0,320,0.9067157552854279,11023902,118175390,0.12549063219762502,1.1669632453717895,4.5593228983639165,13.987159565995455,0.3744604128833089,2648.05806876724,2474.7699285886747,0.9345602944956427,7,717023,0,29.13644773382755,1103.6890793556968,0.8039394793760877,0.8829512634845574,2.2508493584521543,0.33262145093130696,6767
bigger_gpu,0.85,4,belady,0.0,closed,32,0.5,40000,2.0,320,0.9078948840363463,10884558,118175390,0.12350850005583425,1.1201305854708608,4.586259540034462,13.898301956058958,0.35354503173903495,2626.554273599181,2457.5770888379475,0.9356658316716664,0,691837,0,29.14490123138335,1103.6890793556968,0.804172730199455,0.8829512634845574,2.232571132559304,0.32992036834037297,6767
bigger_gpu,0.85,5,lru,0.0,closed,32,0.5,40000,2.0,320,0.8920345218946351,12675102,117399582,0.14150912208963007,2.068263747333333,6.304270167477,21.41958456668749,0.45784837736755435,2488.7813343422163,2445.3336901340044,0.9825426028358996,3,825476,0,30.324240932363423,1124.8127653123106,0.8527273324782116,0.8998502122498485,2.115464134190884,0.32071924411626496,6596
bigger_gpu,0.85,5,belady,0.0,closed,32,0.5,40000,2.0,320,0.9095991500208237,10613022,117399582,0.13387298228923683,1.1250321488919326,5.878644619359562,17.894106844715793,0.3788323090418544,2323.0176183866233,2275.149833846001,0.9793941362468583,2,671900,0,30.203486476532948,1124.8127653123106,0.84933167864355,0.8998502122498485,1.9745649756286299,0.2993579405137401,6596
bigger_gpu,0.85,5,oracle_terminal,0.0,closed,32,0.5,40000,2.0,320,0.9139924876393513,10097246,117399582,0.12947486347701442,1.0678386112286944,5.882360614329571,17.812020733857707,0.35037755539644877,2278.0534731031544,2233.696129040672,0.9805284008535327,0,657904,0,30.156337376179078,1124.8127653123106,0.8480058308947744,0.8998502122498485,1.936345452137681,0.29356359189473635,6596
bigger_gpu,0.85,6,lru,0.0,closed,32,0.5,40000,2.0,320,0.8811291396745244,13847936,116495632,0.13663508027499915,2.7584902026666662,5.787472728501221,22.073218193046614,0.5169721192285124,2627.8757312439357,2609.9216938226546,0.9931678514292674,0,901186,0,30.869425140265335,1089.549852071006,0.8408444398773272,0.8716398816568047,2.233694371557345,0.3304281614729801,6760
bigger_gpu,0.85,6,oracle_terminal,0.0,closed,32,0.5,40000,2.0,320,0.8979029874699508,11893856,116495632,0.11961234297795187,1.399650734842055,5.241828378841888,19.26039488381616,0.38791534527638305,2481.4108188363816,2463.399040707331,0.9927413155482666,1,775367,0,30.784444489448266,1089.549852071006,0.8385296734891614,0.8716398816568047,2.109199196010924,0.3120117153862314,6760
bigger_gpu,0.85,6,belady,0.0,closed,32,0.5,40000,2.0,320,0.91114818794236,10350848,116495632,0.11890575886997112,1.0546500384618867,5.235267553079666,16.631849519382286,0.3498266512012833,2349.012799883102,2333.3520938226643,0.9933330690828006,0,655306,0,30.753914709152035,1089.549852071006,0.8376980805490233,0.8716398816568047,1.996660879900637,0.2953640354882599,6760
bigger_gpu,0.85,7,lru,0.0,closed,32,0.5,40000,2.0,320,0.880316944706356,13897287,116117415,0.1424612930092053,2.1479336463016807,5.879056528854335,20.445318369318784,0.5070080911468722,2612.085815746191,2597.78443605599,0.9945249196622908,3,903230,0,30.878101449822463,1091.5393308550185,0.8426165548653147,0.8732314646840148,2.2202729433842627,0.3301521105404108,6725
bigger_gpu,0.85,7,belady,0.0,closed,32,0.5,40000,2.0,320,0.9022375153632209,11351927,116117415,0.13282598475598206,1.2298118174728643,5.38915616732038,16.805131634663212,0.3985094174512369,2412.2350053451014,2397.258848215331,0.9937915845277986,5,702923,0,30.748986430424367,1091.5393308550185,0.8390932018183864,0.8732314646840148,2.050399754543336,0.30489215680941795,6725
bigger_gpu,0.85,7,oracle_terminal,0.0,closed,32,0.5,40000,2.0,320,0.8981989824695977,11820871,116117415,0.1290603689544696,1.2874384477399872,5.398943682837853,16.917994415357725,0.41233073286321087,2443.330570628948,2429.7600458553206,0.9944458908111914,1,765653,0,30.796048766657673,1091.5393308550185,0.840377461593401,0.8732314646840148,2.076830985034606,0.3088224513062611,6725
bigger_gpu,0.85,8,lru,0.0,closed,32,0.5,40000,2.0,320,0.8956102487119777,12442508,119192812,0.11768664596843337,2.088198911515974,3.6374995897874527,12.214553644202397,0.41764723470669196,3213.959821896648,3043.104815140659,0.9468397191551814,0,813028,0,28.964694362376587,1113.7729154346541,0.8065023021164466,0.8910183323477233,2.7318658486121508,0.4038831828226125,6764
bigger_gpu,0.85,8,belady,0.0,closed,32,0.5,40000,2.0,320,0.9264746602337061,8763692,119192812,0.10111586035594655,0.8235730460695265,3.1139569726833187,8.947653597563658,0.2748596768811673,3016.3829181035235,2825.343215140651,0.936665964451561,0,578548,0,28.57196196088446,1113.7729154346541,0.7955669343215581,0.8910183323477233,2.563925480387995,0.37905462453991645,6764
bigger_gpu,0.85,8,oracle_terminal,0.0,closed,32,0.5,40000,2.0,320,0.924375339009537,9013916,119192812,0.10104985170710279,0.8287606027842003,3.1195311765114013,9.46503366789193,0.2748596768811673,3030.879375768301,2846.540815140717,0.9391798426221248,0,595206,0,28.60738624751701,1113.7729154346541,0.7965532995965563,0.8910183323477233,2.576247469403056,0.38087632605012656,6764
bigger_gpu,0.85,9,lru,0.0,closed,32,0.5,40000,2.0,320,0.8824642330116863,14075321,119753513,0.13174730446826288,2.441464162110151,4.6399971868033845,17.57906422459746,0.4898682231262228,2943.40826585412,2831.636168114652,0.9620263016054845,0,914632,0,29.483353929806242,1124.5407132243686,0.8288807964117701,0.8996325705794949,2.5018970259760023,0.3717529013337299,6730
vary_concurrency,1.0,0,lru,0.0,closed,15,0.5,16000,2.0,200,0.7076572132523995,21407009,73225713,0.14692615556771216,8.660419743783905,3.7388801569368297,29.207975171757425,5.650032135412403,3147.2678693265943,3127.2559823920237,0.9936415050242124,15,1370487,0,14.67069720740211,1078.8021901211557,0.9891737673718575,1.0113770532385835,2.6751776889276053,0.6232939629374663,4292
