sweep,seed,policy,const_ttl_s,concurrency,pause_median_s,pool_blocks,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,rm_total,rm_per_1k_calls,n_calls
concurrency,2,lru,0.0,10,2.0,12868,0.8495743125703733,10849751,72126983,0.14757372972781013,4.205626890519852,3.205273793037577,14.808082019266521,0.6448998484790991,4653.508347544779,4345.688141962919,0.9338520138801797,6,711217,0,3.9554820954130627,0.959369899445322,4123
concurrency,2,lru,0.0,12,2.0,12868,0.7210221450687879,20121831,72126983,0.2155269768090875,11.074198274571927,4.4679598991994,34.03980494815471,5.595707520244559,5308.551726121457,5063.909486869933,0.9539154458931373,17,1288598,0,4.512268967203239,1.0944140109636766,4123
concurrency,1,oracle_terminal,0.0,18,2.0,12868,0.1917959543386618,59317394,73394082,12.195051422652796,30.38011352327885,31.499364830035802,72.78095020427611,24.83738558218738,9064.856277458794,8984.994232029669,0.9911899270121122,95,3733884,0,7.705127835839974,1.8398108490544351,4188
concurrency,1,belady,0.0,12,2.0,12868,0.7582967792961836,17739586,73394082,0.18962823148780217,10.595767373185026,4.346573999952511,31.41909667753862,5.607080383480934,4744.168011753262,4655.871610982026,0.9813884330081714,16,994605,0,4.032542809990273,0.9628803271227969,4188
concurrency,2,lru,0.0,14,2.0,12868,0.5224949447837018,34440999,72126983,0.6958437619578035,16.638670266005647,9.424103662523521,48.40578193213696,11.911970992107854,6623.79066212945,6383.170002683915,0.963673269322769,33,2183177,0,5.630222062810032,1.3655644100921736,4123
concurrency,1,belady,0.0,14,2.0,12868,0.5706445922983273,31512146,73394082,0.4574367908330714,18.21639863052451,7.43098531849887,48.4423082169169,13.50060298622111,6083.552342171933,6033.308341661057,0.9917410095804423,42,1800965,0,5.171019490846143,1.2347228965726225,4188
concurrency,1,belady,0.0,16,2.0,12868,0.36982033510549256,46251458,73394082,5.399914252735442,23.703811576332555,19.822098822178305,61.16613332025054,19.52013044026262,7678.396246827589,7599.663609777154,0.989746213334202,54,2707647,0,6.526636809803451,1.5584137559225049,4188
concurrency,2,lru,0.0,16,2.0,12868,0.3375484594995468,47780631,72126983,6.130193225572384,22.07697855071683,21.345928537430154,60.7585980026779,17.311292062458506,7999.802115737881,7786.5679243351215,0.9733450667506803,75,3018947,0,6.799831798377199,1.6492437056456948,4123
concurrency,2,oracle_terminal,0.0,8,2.0,12868,0.9258835074246763,5345799,72126983,0.12294844726147858,0.848839889665669,2.5877888050454203,7.386003071932862,0.1994009094928515,4835.414220833656,4298.207758715351,0.8889016664169699,0,362520,0,4.110102087708608,0.9968717166404578,4123
concurrency,1,belady,0.0,18,2.0,12868,0.2185606190973272,57353026,73394082,11.859607619117924,31.364156698107763,31.114753557254517,72.7230356299242,26.767960990174288,8918.751529366913,8873.694581779762,0.994948065607749,97,3437112,0,7.580938799961876,1.8101573065811547,4188
concurrency,2,lru,0.0,18,2.0,12868,0.20005406298499967,57697687,72126983,11.00996055134874,27.711805945699098,30.26028241658878,70.30174136639016,22.68105795034171,9058.828770135991,8830.101069852963,0.9747508528876195,120,3638470,0,7.700004454615593,1.8675732366275997,4123
