condition,target_pressure,seed,policy,const_ttl_s,arrival_mode,concurrency,rate_per_s,pool_blocks,pause_median_s,n_sessions,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,mean_live_sessions,mean_context_blocks,pressure_measured,pressure_offered,rm_total,rm_per_1k_calls,rm_gputime_total,rm_gputime_per_1k_calls,n_calls
vary_pool,0.7,4,oracle_terminal,0.0,closed,16,0.5,24658,2.0,200,0.9271382974699978,5486752,75303648,0.15594923791650217,1.322767849289562,4.072571085730033,11.64027845507269,0.46684392564907284,2901.0961425601113,2811.8132030742886,0.9692244120503246,0,362057,0,14.931904095333183,1126.685768411082,0.6822760904976498,0.7310800671010347,2.4659317211760947,0.5839288944295749,2.3900412226131453,0.5659581393827008,4223
vary_pool,0.7,5,belady,0.0,closed,16,0.5,24658,2.0,200,0.9282102580126238,5245545,73068169,0.15593914550913723,1.169767987451678,4.944119216502088,14.017323592785715,0.39170323838288823,2380.869807524832,2373.4144967783513,0.9968686608890087,0,350300,0,15.43096420557333,1112.448217726397,0.69616954450036,0.7218416531601245,2.0237393363961074,0.4874131349701607,2.0174023222615984,0.48588687915741774,4152
vary_pool,0.7,6,oracle_terminal,0.0,closed,16,0.5,24658,2.0,200,0.9287693761121616,5035376,70691168,0.14246687165007188,1.079200092075098,4.384928200658692,12.609720465697421,0.3725733501664763,2516.994944590436,2487.597897828964,0.9883205777490128,0,335057,0,15.422592419068954,1072.1007194244605,0.6705561046262494,0.6956611043390124,2.1394457029018707,0.5130565234776668,2.1144582131546197,0.5070643197013477,4170
vary_pool,0.7,6,lru,0.0,closed,16,0.5,24658,2.0,200,0.9219693187131949,5516080,70691168,0.14434370538792507,1.1564898761603217,4.457547384391205,13.4620755436722,0.3727969463732279,2567.1268672995875,2544.9607504963533,0.9913653987710583,0,367504,0,15.476390711345536,1072.1007194244605,0.6728951908397918,0.6956611043390124,2.1820578372046495,0.5232752607205394,2.1632166379219004,0.5187569875112471,4170
vary_pool,0.7,6,belady,0.0,closed,16,0.5,24658,2.0,200,0.9288906925402619,5026800,70691168,0.14749970279706304,1.1282939419066906,4.403326274299502,12.253257997847186,0.4031332517274677,2513.262792491625,2484.8747976022746,0.9887047248007015,0,335057,0,15.421780330644582,1072.1007194244605,0.6705207959806169,0.6956611043390124,2.1362733736178816,0.5122957730498517,2.1121435779619335,0.5065092513098162,4170
vary_pool,0.7,7,lru,0.0,closed,16,0.5,24658,2.0,200,0.920417484865514,5905515,74206187,0.15697809838738408,1.2707930509432117,4.697290047448398,13.6456715102413,0.4502931658637408,2592.0428378817705,2585.821222249011,0.9975997249961178,0,391697,0,15.501491736766745,1111.9540066382172,0.6990407107456809,0.7215209711335662,2.203236412199505,0.5223414917495272,2.1979480389116595,0.5210877285233901,4218
vary_pool,0.7,7,oracle_terminal,0.0,closed,16,0.5,24658,2.0,200,0.9247004700564927,5587691,74206187,0.16130923812420406,1.24556379873232,4.630856824208877,13.197192665798639,0.4408988029777561,2552.43605493265,2545.271799156946,0.9971931693403802,0,369806,0,15.477734068654744,1111.9540066382172,0.6979693572601783,0.7215209711335662,2.1695706466927525,0.5143600395193818,2.163481029283404,0.5129163179903755,4218
vary_pool,0.7,7,belady,0.0,closed,16,0.5,24658,2.0,200,0.9267662816309373,5434395,74206187,0.15882108010907814,1.1965945853451103,4.650971820837631,13.32399259661588,0.44375937761469686,2524.9282567365435,2519.76852658722,0.9979564844523573,0,358791,0,15.486236512459577,1111.9540066382172,0.6983527754796203,0.7215209711335662,2.146189018226062,0.5088167421114419,2.141803247599137,0.5077769671880363,4218
vary_pool,0.7,8,lru,0.0,closed,16,0.5,24658,2.0,200,0.917173771568683,6504080,78526816,0.14510591031728381,1.5870637414233215,3.5420989118219666,10.596814912192485,0.4285866784881023,3883.576557754123,3610.1678066118493,0.9295987224466135,0,430123,0,14.690045673477611,1157.0254197761194,0.689299872734439,0.7507667579048548,3.3010400740910044,0.7698321068309245,3.068642635620072,0.7156349430084122,4288
vary_pool,0.7,8,belady,0.0,closed,16,0.5,24658,2.0,200,0.9292972224927597,5552064,78526816,0.13907469716650667,1.239633715127411,3.37008414123909,9.447790844560132,0.3786706546898131,3791.005776111077,3533.62877523971,0.9321085178784951,0,368581,0,14.718124477743755,1157.0254197761194,0.6906174122872352,0.7507667579048548,3.2223549096944155,0.7514820218503768,3.0035844589537537,0.7004627935992895,4288
vary_pool,0.7,9,lru,0.0,closed,16,0.5,24658,2.0,200,0.8996413102670002,7767347,77395859,0.16236747753191594,2.0737027744586385,4.069477862423696,14.951274939422774,0.6319167635870144,3295.776016122792,3269.0961638459316,0.9919048345074594,3,507984,0,15.441765097260038,1141.088194120392,0.714592256016861,0.7404254645926788,2.801409613704373,0.6536186686197791,2.778731739269042,0.648327517328288,4286
vary_pool,0.7,9,oracle_terminal,0.0,closed,16,0.5,24658,2.0,200,0.9042085830457673,7413859,77395859,0.15078375189565918,1.6238726087385658,3.9812642978712347,13.228168788857147,0.5280263738518443,3277.17973426319,3253.176354269566,0.9926755985511975,1,480305,0,15.472423136607993,1141.088194120392,0.7160110055810929,0.7404254645926788,2.7856027741237113,0.649930651918738,2.7651999011291313,0.6451702989102033,4286
vary_pool,0.7,8,oracle_terminal,0.0,closed,16,0.5,24658,2.0,200,0.9292972224927597,5552064,78526816,0.13907469716650667,1.239633715127411,3.37008414123909,9.447790844560132,0.3786706546898131,3791.005776111077,3533.62877523971,0.9321085178784951,0,368581,0,14.718124477743755,1157.0254197761194,0.6906174122872352,0.7507667579048548,3.2223549096944155,0.7514820218503768,3.0035844589537537,0.7004627935992895,4288
vary_pool,0.7,9,belady,0.0,closed,16,0.5,24658,2.0,200,0.9116092890706207,6841075,77395859,0.15191686828001139,1.5714367797618252,3.9651947822612783,12.639541796962249,0.5409491713562602,3192.4946941933954,3171.2376908962037,0.9933415697335835,2,423031,0,15.454771343145431,1141.088194120392,0.7151941407451297,0.7404254645926788,2.713620490064386,0.6331359052880042,2.6955520372617734,0.6289202140134795,4286
bigger_gpu,0.7,0,oracle_terminal,0.0,closed,26,0.5,40000,2.0,260,0.9280380075279826,6823978,94827530,0.19174697486398884,1.5751346293762936,7.6110782022432115,20.74580268852492,0.556385933512729,2682.4010036652853,2669.696460243677,0.9952637419221628,0,448633,0,24.841508529910335,1083.0783959537573,0.6726325302911716,0.7040009573699423,2.2800408531154925,0.411857090519417,2.2692419912071253,0.40990642904752983,5536
bigger_gpu,0.7,0,belady,0.0,closed,26,0.5,40000,2.0,260,0.9280380075279826,6823978,94827530,0.19174697486398884,1.5751346293762936,7.6110782022432115,20.74580268852492,0.556385933512729,2682.4010036652853,2669.696460243677,0.9952637419221628,0,448633,0,24.841508529910335,1083.0783959537573,0.6726325302911716,0.7040009573699423,2.2800408531154925,0.411857090519417,2.2692419912071253,0.40990642904752983,5536
bigger_gpu,0.7,0,lru,0.0,closed,26,0.5,40000,2.0,260,0.9274731082840606,6877546,94827530,0.18983643053013566,1.5560917541627077,7.604082448985537,20.89186897451441,0.5774130618010531,2690.1136753045644,2677.5521503147256,0.995330485434443,0,451981,0,24.814948958098757,1083.0783959537573,0.671913377830299,0.7040009573699423,2.2865966240088795,0.41304129768946524,2.2759193277675167,0.41111259533372774,5536
bigger_gpu,0.7,1,lru,0.0,closed,26,0.5,40000,2.0,260,0.923864726921576,7186628,94392884,0.19029801548117575,1.6124458868162037,7.129728411063752,20.47382221821954,0.5746060410624523,2791.633183569097,2748.263017584402,0.9844642318195808,0,469560,0,24.747087895726953,1101.107768961063,0.6812302685286807,0.7157200498246908,2.3728882060337324,0.4378830422649442,2.336023564946742,0.4310801928301793,5419
bigger_gpu,0.7,1,oracle_terminal,0.0,closed,26,0.5,40000,2.0,260,0.9268971589002408,6900388,94392884,0.18952669976033576,1.6225170658083243,7.110477927291576,19.852144216778015,0.5741266501697737,2754.0072345459334,2713.7299295716025,0.9853750184570697,0,451670,0,24.785063531591483,1101.107768961063,0.6822756502207225,0.7157200498246908,2.3409061493640437,0.4319812049020195,2.306670440135862,0.4256634877534346,5419
bigger_gpu,0.7,1,belady,0.0,closed,26,0.5,40000,2.0,260,0.9268971589002408,6900388,94392884,0.18952669976033576,1.6225170658083243,7.110477927291576,19.852144216778015,0.5741266501697737,2754.0072345459334,2713.7299295716025,0.9853750184570697,0,451670,0,24.785063531591483,1101.107768961063,0.6822756502207225,0.7157200498246908,2.3409061493640437,0.4319812049020195,2.306670440135862,0.4256634877534346,5419
bigger_gpu,0.7,2,oracle_terminal,0.0,closed,26,0.5,40000,2.0,260,0.9280502110270784,6811799,94674343,0.18633606182340756,1.43923199052756,6.041384563610222,16.605667412048376,0.5332188917009262,2990.691304340929,2812.616552306744,0.9404569934129566,0,444912,0,23.5901388823494,1110.8908280727812,0.6551517229341259,0.7220790382473078,2.5420876086897897,0.47198061802632557,2.3907240694607323,0.44387747297822727,5386
bigger_gpu,0.7,2,lru,0.0,closed,26,0.5,40000,2.0,260,0.9183893042701126,7726439,94674343,0.1913471996097158,1.7741931618586477,6.31210616046377,18.412604839154028,0.5705877189657258,3092.7221557683097,2919.2823040414205,0.9439200021885567,0,502077,0,23.724667910819193,1110.8908280727812,0.6588878995300419,0.7220790382473078,2.628813832403063,0.4880827761609846,2.4813899584352077,0.4607110951420735,5386
bigger_gpu,0.7,2,belady,0.0,closed,26,0.5,40000,2.0,260,0.9280502110270784,6811799,94674343,0.18633606182340756,1.43923199052756,6.041384563610222,16.605667412048376,0.5332188917009262,2990.691304340929,2812.616552306744,0.9404569934129566,0,444912,0,23.5901388823494,1110.8908280727812,0.6551517229341259,0.7220790382473078,2.5420876086897897,0.47198061802632557,2.3907240694607323,0.44387747297822727,5386
bigger_gpu,0.7,3,oracle_terminal,0.0,closed,26,0.5,40000,2.0,260,0.9249706239614106,6937769,92467369,0.17388341603191293,1.7714485412871,6.039527724874519,17.861729155382136,0.603390893842402,2895.383271873754,2865.2226912570213,0.9895832165262134,5,450640,0,24.490429090065998,1089.8890753169276,0.6672962778771704,0.7084278989560029,2.461075781092691,0.4588135311507627,2.4354392875684683,0.4540341699419218,5364
bigger_gpu,0.7,3,lru,0.0,closed,26,0.5,40000,2.0,260,0.9220254120131828,7210105,92467369,0.18331671794379645,1.8344889491536378,6.0815796188093145,18.54789190844656,0.6090610976752941,2914.5230230935,2884.5447803275383,0.9897141856391505,0,470702,0,24.537579848618524,1089.8890753169276,0.668581005293153,0.7084278989560029,2.477344569629475,0.4618464894909536,2.4518630632784073,0.45709602223683954,5364
bigger_gpu,0.7,3,belady,0.0,closed,26,0.5,40000,2.0,260,0.9252206581112955,6914649,92467369,0.1756130963900091,1.668026111386098,6.031535968662297,17.922261136200177,0.5765553960504803,2888.6878635516528,2856.15660448531,0.9887383959074257,0,446458,0,24.467658335808057,1089.8890753169276,0.6666758379696089,0.7084278989560029,2.455384684018905,0.45775255108480706,2.427733113812513,0.45259752308212403,5364
bigger_gpu,0.7,4,lru,0.0,closed,26,0.5,40000,2.0,260,0.9217450748259943,7577256,96827848,0.19552978759782036,2.0003472060648733,6.598283733886312,18.98762037279795,0.6286440680098622,2948.91460799056,2910.101571362531,0.9868381958152133,0,493904,0,24.865834326167008,1111.3496185978931,0.6908658873626026,0.7223772520886306,2.506577416791976,0.45524471790627974,2.4735863356581516,0.4492528760730388,5506
bigger_gpu,0.7,4,oracle_terminal,0.0,closed,26,0.5,40000,2.0,260,0.9265893010448812,7108200,96827848,0.1948103052325223,1.6211183011810135,6.518410673900689,18.24591293551748,0.5963927788584442,2893.6615190586904,2854.424542528269,0.9864403710413285,0,463599,0,24.83924025736998,1111.3496185978931,0.690127004657239,0.7223772520886306,2.4596122911998872,0.44671490940789815,2.4262608611490286,0.44065762098602046,5506
bigger_gpu,0.7,4,belady,0.0,closed,26,0.5,40000,2.0,260,0.9264577686369732,7120936,96827848,0.19608235790610706,1.6452298692211116,6.508740620187041,18.11014217004913,0.6111118829936686,2893.144603268648,2853.7704001651127,0.9863905167204395,0,461459,0,24.881805768049315,1111.3496185978931,0.6913096337587116,0.7223772520886306,2.459172912778351,0.4466351094766347,2.425704840140346,0.4405566364221478,5506
bigger_gpu,0.7,5,oracle_terminal,0.0,closed,26,0.5,40000,2.0,260,0.9289799448940825,6867920,96703952,0.19205132052348972,1.4101466076974702,7.712739224572118,21.58576723151134,0.5069025541250767,2695.277752267188,2667.9905424796775,0.9898759191832613,0,449927,0,24.642744130256908,1123.464705882353,0.692131332160829,0.7302520588235295,2.29098608942711,0.4211371487917482,2.267791961107726,0.41687352226244967,5440
bigger_gpu,0.7,5,belady,0.0,closed,26,0.5,40000,2.0,260,0.9289799448940825,6867920,96703952,0.19205132052348972,1.4101466076974702,7.712739224572118,21.58576723151134,0.5069025541250767,2695.277752267188,2667.9905424796775,0.9898759191832613,0,449927,0,24.642744130256908,1123.464705882353,0.692131332160829,0.7302520588235295,2.29098608942711,0.4211371487917482,2.267791961107726,0.41687352226244967,5440
bigger_gpu,0.7,5,lru,0.0,closed,26,0.5,40000,2.0,260,0.9276942063339872,6992256,96703952,0.18934155747626846,1.3094064881834129,7.7373029214038525,22.048435226933748,0.4815013924498288,2714.7916947041044,2685.75932120678,0.9893058559321661,0,457698,0,24.61732584722955,1123.464705882353,0.6914174185641948,0.7302520588235295,2.307572940498489,0.4241862022975163,2.2828954230257628,0.41964989393855934,5440
bigger_gpu,0.7,6,lru,0.0,closed,26,0.5,40000,2.0,260,0.9270841497814614,6891648,94515088,0.17631132376072856,1.5098323371875608,7.091122514542576,20.27335162482518,0.5387769603447623,2728.5026034412463,2720.6318230750044,0.9971153480460986,0,452009,0,24.975266173415104,1095.01246105919,0.6837056919539903,0.7117580996884735,2.3192272129250595,0.4250004055204434,2.312537049613754,0.4237744272702499,5457
bigger_gpu,0.7,6,belady,0.0,closed,26,0.5,40000,2.0,260,0.9286183810144683,6746640,94515088,0.179437580257229,1.3839369903494116,7.083393701531577,19.97754363363572,0.5242364072519194,2715.9678924130326,2713.4976757700456,0.9990904838566437,0,439195,0,24.949784280469853,1095.01246105919,0.6830081171963296,0.7117580996884735,2.3085727085510777,0.423047958319787,2.306473024404539,0.42266318937228126,5457
bigger_gpu,0.7,6,oracle_terminal,0.0,closed,26,0.5,40000,2.0,260,0.9286183810144683,6746640,94515088,0.179437580257229,1.3839369903494116,7.083393701531577,19.97754363363572,0.5242364072519194,2715.9678924130326,2713.4976757700456,0.9990904838566437,0,439195,0,24.949784280469853,1095.01246105919,0.6830081171963296,0.7117580996884735,2.3085727085510777,0.423047958319787,2.306473024404539,0.42266318937228126,5457
bigger_gpu,0.7,7,oracle_terminal,0.0,closed,26,0.5,40000,2.0,260,0.9276135537359077,6982259,96458099,0.19256049387786334,1.534567736497138,7.329398791578285,19.673690395049107,0.5809345655545712,2767.3285598836014,2728.782242361244,0.9860709284466103,0,455753,0,24.558781099022884,1112.2753147235906,0.6829031494035861,0.7229789545703338,2.352229275901061,0.42916060498103653,2.3194649060070573,0.4231827962063597,5481
bigger_gpu,0.7,7,lru,0.0,closed,26,0.5,40000,2.0,260,0.926185037090561,7120051,96458099,0.19873315062159236,1.5304697529761597,7.369324129624829,20.138405740035523,0.5677776503739551,2795.2145777641877,2748.0911324071594,0.9831413853763167,0,465752,0,24.485652005006834,1112.2753147235906,0.6808696572520323,0.7229789545703338,2.3759323910995596,0.4334852018061594,2.3358774625460854,0.4261772418438397,5481
bigger_gpu,0.7,8,oracle_terminal,0.0,closed,26,0.5,40000,2.0,260,0.9294178653098406,6943315,98372131,0.1627310385167675,1.5532382367905484,4.99776349377197,14.348400714612069,0.5243918516937356,3372.5299355812763,3302.9411698575623,0.979366005030962,0,455804,0,24.474518232339317,1126.4951984055083,0.6892606818004577,0.7322218789635804,2.866650445244085,0.519414829723516,2.807499994378928,0.5086972267401573,5519
bigger_gpu,0.7,7,belady,0.0,closed,26,0.5,40000,2.0,260,0.9271237244681756,7029507,96458099,0.20356963797297567,1.5348773372184041,7.329398791578285,19.832128331435342,0.597824362449046,2781.128968749431,2743.602482645162,0.9865067436548464,0,456139,0,24.504992404929894,1112.2753147235906,0.6814074534873149,0.7229789545703338,2.3639596234370166,0.4313007888044183,2.332062110248388,0.4254811366992133,5481
bigger_gpu,0.7,9,oracle_terminal,0.0,closed,26,0.5,40000,2.0,260,0.929946663189064,6934421,98987733,0.18325967910853613,1.6992377278197637,6.038569559099415,17.329378716998235,0.6338510117957412,3005.782231452365,2929.7182388788474,0.9746941106452798,0,454558,0,24.50156037694342,1136.4320494186047,0.6961089618280872,0.738680832122093,2.5549148967345103,0.46419238676135727,2.49026050304702,0.45244558558267084,5504
bigger_gpu,0.7,8,lru,0.0,closed,26,0.5,40000,2.0,260,0.9199930821870678,7870451,98372131,0.1764754651670728,1.9267365505602356,5.208375010630903,15.980657994758985,0.5914437031728994,3441.2147331151095,3392.9447633213604,0.9859729852574316,0,513750,0,24.634106300065284,1126.4951984055083,0.6937550616008606,0.7322218789635804,2.925032523147843,0.5299932094850232,2.8840030488231565,0.5225589869221157,5519
vary_concurrency,0.85,0,lru,0.0,closed,13,0.5,16000,2.0,200,0.8051318257563432,14269361,73225713,0.17221904540775768,7.5612611341714455,4.687600173458918,30.71949916946369,2.2927452303565587,3828.4921592462256,3807.9819831466125,0.9946427535315493,22,924513,0,12.684713567786597,1078.8021901211557,0.8552685486242325,0.8765267794734389,3.2542183353592917,0.7582055767379524,3.2367846856746203,0.7541436825896133,4292
bigger_gpu,0.7,8,belady,0.0,closed,26,0.5,40000,2.0,260,0.9294178653098406,6943315,98372131,0.1627310385167675,1.5532382367905484,4.99776349377197,14.348400714612069,0.5243918516937356,3372.5299355812763,3302.9411698575623,0.979366005030962,0,455804,0,24.474518232339317,1126.4951984055083,0.6892606818004577,0.7322218789635804,2.866650445244085,0.519414829723516,2.807499994378928,0.5086972267401573,5519
vary_concurrency,0.85,0,oracle_terminal,0.0,closed,13,0.5,16000,2.0,200,0.8211362585161854,13097425,73225713,0.166855725687725,7.337604269973099,4.56489638242806,28.918402251533053,2.294663465080788,3693.4800475622665,3669.5181261937037,0.9935123728678654,6,839219,0,12.660084050841748,1078.8021901211557,0.8536079000728743,0.8765267794734389,3.139458040427926,0.7314673905936454,3.1190904072646477,0.7267219029041584,4292
bigger_gpu,0.7,9,belady,0.0,closed,26,0.5,40000,2.0,260,0.929946663189064,6934421,98987733,0.18325967910853613,1.6992377278197637,6.038569559099415,17.329378716998235,0.6338510117957412,3005.782231452365,2929.7182388788474,0.9746941106452798,0,454558,0,24.50156037694342,1136.4320494186047,0.6961089618280872,0.738680832122093,2.5549148967345103,0.46419238676135727,2.49026050304702,0.45244558558267084,5504
bigger_gpu,0.7,9,lru,0.0,closed,26,0.5,40000,2.0,260,0.9246512999747151,7458597,98987733,0.1878416371128253,1.673647018782276,6.184983453283053,18.38032793391062,0.5950093130772984,3070.820317798909,2995.4665225505055,0.9754613466598347,0,487319,0,24.515097328878024,1136.4320494186047,0.6964935574788353,0.738680832122093,2.6101972701290728,0.4742364226251949,2.54614654416793,0.4625992994491152,5504
vary_concurrency,0.85,0,belady,0.0,closed,13,0.5,16000,2.0,200,0.8217305852658615,13053905,73225713,0.16597153586417335,8.040376572493642,4.448005532222169,30.271361061824564,3.024098842359763,3687.1126711853913,3665.5043649727068,0.9941395047725142,4,746615,0,12.668048508391273,1078.8021901211557,0.8541449047133466,0.8765267794734389,3.1340457705075826,0.7302063770986912,3.1156787102268013,0.7259270061106248,4292
vary_concurrency,0.85,1,lru,0.0,closed,13,0.5,16000,2.0,200,0.8185996249670375,13313714,73394082,0.17299024463866353,7.372735208770791,4.440927699398415,26.781545597658805,1.5146728397439801,3883.3884807433033,3833.9615743195977,0.9872722220120906,14,863206,0,12.670640833159078,1107.7000955109838,0.8772043788172301,0.9000063276026743,3.3008802086318076,0.7881757900266971,3.2588673381716577,0.7781440635557921,4188
vary_concurrency,0.85,2,lru,0.0,closed,13,0.5,16000,2.0,200,0.8519581083822679,10677815,72126983,0.16766873503661373,4.5215873376537274,3.736371644496103,16.74584915349226,0.6998985875127914,4039.8939129653268,3782.6610188351037,0.9363268195472462,3,697114,0,11.974838318086562,1105.6165413533834,0.8274737077818018,0.898313439849624,3.433909826020528,0.8328668023333805,3.215261866009838,0.7798355241352991,4123
vary_concurrency,0.85,1,oracle_terminal,0.0,closed,13,0.5,16000,2.0,200,0.8540873908607509,10709122,73394082,0.16136967642881928,4.660360844919069,4.183988615665982,20.617271528740275,0.9169998064694482,3621.118154521602,3535.866480385126,0.9764570857678245,4,689261,0,12.529524801420047,1107.7000955109838,0.8674347387025142,0.9000063276026743,3.077950431343362,0.7349451841794082,3.005486508327357,0.7176424327429219,4188
vary_concurrency,0.85,1,belady,0.0,closed,13,0.5,16000,2.0,200,0.8626788192541192,10078562,73394082,0.15462180513895873,3.9478238894753304,4.098401243235649,19.409278407068996,0.8423597358237203,3495.694686366608,3433.059541691523,0.9820822038837186,0,599616,0,12.605005307541928,1107.7000955109838,0.8726603489425407,0.9000063276026743,2.971340483411617,0.7094891316646651,2.918100610437795,0.69677665005678,4188
vary_concurrency,0.85,2,oracle_terminal,0.0,closed,13,0.5,16000,2.0,200,0.8716964079864535,9254151,72126983,0.15102105430150914,3.5671053373285986,3.574244324570145,15.586011554694323,0.6756977415196417,3940.6123066807645,3663.933581059424,0.9297878847020119,3,594267,0,11.887804855451122,1105.6165413533834,0.8214596055354892,0.898313439849624,3.34952046067865,0.8123988505162867,3.1143435439005107,0.7553586087558842,4123
vary_concurrency,0.85,2,belady,0.0,closed,13,0.5,16000,2.0,200,0.8742197354906693,9072151,72126983,0.15101581703470401,3.32375550122606,3.516667050273554,15.213913418406946,0.6549892855327926,3928.4079279546154,3638.537751048282,0.9262117931176108,9,529236,0,11.891125569132765,1105.6165413533834,0.8216890702839594,0.898313439849624,3.339146738761423,0.8098827889307357,3.09275708839104,0.7501229901506281,4123
vary_concurrency,0.85,3,lru,0.0,closed,13,0.5,16000,2.0,200,0.8057284605550363,13976822,71944774,0.1613853819387714,7.4148674342905,3.8560396410457543,29.315912336644942,1.4455383298691231,4376.984080897779,4303.820132143677,0.9832843923117275,12,904838,0,12.536693214206052,1089.762098706277,0.8538758192468705,0.88543170519885,3.720436468763112,0.8913360011411385,3.6582471123221256,0.8764367782276296,4174
vary_concurrency,0.85,3,oracle_terminal,0.0,closed,13,0.5,16000,2.0,200,0.8522339093038224,10630998,71944774,0.14711175866250414,4.632649214603816,3.5628737565289157,20.793054561333065,0.7426544824252233,3907.614577131716,3852.5373515752044,0.9859051540346797,2,682680,0,12.60400741170261,1089.762098706277,0.8584605980679066,0.88543170519885,3.3214723905619588,0.7957528487211208,3.2746567488389235,0.7845368348919318,4174
vary_concurrency,0.85,4,lru,0.0,closed,13,0.5,16000,2.0,200,0.8182983113912357,13682800,75303648,0.18928365568035588,6.788996916779979,4.189572134923765,25.1563106292474,1.040345179711494,4164.9267170989,4130.2606597047015,0.9916766705037382,10,885839,0,12.675378325864322,1126.685768411082,0.8925730230611012,0.9154321868340043,3.5401877095340644,0.8383110844267262,3.5107215607489968,0.8313335450506741,4223
vary_concurrency,0.85,3,belady,0.0,closed,13,0.5,16000,2.0,200,0.8634967704534036,9820694,71944774,0.14045666824648606,4.25508172999389,3.5153982913176094,18.721114030116723,0.7214492846642315,3879.378680171978,3814.0050425460854,0.9831484258136423,14,591776,0,12.527515970935358,1089.762098706277,0.8532507560039323,0.88543170519885,3.297471878146181,0.7900028457465695,3.2419042861641727,0.7766900541840376,4174
vary_concurrency,0.85,5,lru,0.0,closed,13,0.5,16000,2.0,200,0.8106389527839407,13836265,73068169,0.17396314881681363,7.152724816449336,5.01967264142877,29.580357976781784,1.3344220107155707,3702.6402687757977,3698.411851850871,0.9988579995306093,12,893366,0,12.751568494264314,1112.448217726397,0.8865912277912756,0.9038641769026975,3.147244228459428,0.7580067987619046,3.14365007407324,0.7571411546419171,4152
vary_concurrency,0.85,4,belady,0.0,closed,13,0.5,16000,2.0,200,0.8465568095718284,11554832,75303648,0.16506403902167222,5.575278030091795,3.8789446684409086,22.40788815277665,1.031582229992182,3944.686213330538,3910.2280998720457,0.99126467566874,0,651482,0,12.627474600123321,1126.685768411082,0.8891997451832103,0.9154321868340043,3.3529832813309572,0.7939813595384697,3.3236938848912385,0.7870456748499263,4223
vary_concurrency,0.85,4,oracle_terminal,0.0,closed,13,0.5,16000,2.0,200,0.835711969757428,12371488,75303648,0.16985777122727086,5.676885576015479,3.842642887737682,23.813703021286983,1.0505589082308688,4061.2106656130695,4014.9734541906914,0.9886149192372915,10,784448,0,12.62648778941316,1126.685768411082,0.889130256084257,0.9154321868340043,3.452029065771109,0.817435251188991,3.412727436062088,0.8081286848359195,4223
vary_concurrency,0.85,5,oracle_terminal,0.0,closed,13,0.5,16000,2.0,200,0.8299195782502775,12427465,73068169,0.1681087928362004,7.545502077560741,4.68287126839104,28.137709949165355,2.5373143163387795,3531.274401986063,3526.2555387543885,0.9985787388176768,21,791057,0,12.74942525731347,1112.448217726397,0.8864422127833925,0.9038641769026975,3.0015832416881536,0.7229246728536015,2.9973172079412302,0.721897208078331,4152
vary_concurrency,0.85,6,lru,0.0,closed,13,0.5,16000,2.0,200,0.8580217545705285,10036608,70691168,0.1500970358035829,4.131462392880167,4.136449525277058,18.622070299604275,0.6501392017855778,3397.386227914829,3390.052642676926,0.997841403730419,0,658920,0,12.794974565166928,1072.1007194244605,0.8573438397708211,0.8710818345323742,2.887778293727605,0.6925127802704089,2.881544746275387,0.6910179247662799,4170
vary_concurrency,0.85,5,belady,0.0,closed,13,0.5,16000,2.0,200,0.8230753394135276,12927561,73068169,0.16663924903358218,8.458711127957713,4.771289012465601,29.54331092264465,2.635614982263405,3632.2434378036814,3625.04505874901,0.9980182002726601,13,737390,0,12.748261333640109,1112.448217726397,0.8863612874823924,0.9038641769026975,3.087406922133129,0.7435951161206958,3.081288299936659,0.7421214595223167,4152
vary_concurrency,0.85,6,oracle_terminal,0.0,closed,13,0.5,16000,2.0,200,0.8643990151641009,9585792,70691168,0.14187358351000512,3.8980470291842266,3.8710327244550626,18.92631731586357,0.7407645297425915,3392.906157145724,3386.204681480877,0.9980248567586423,0,621171,0,12.781086118535942,1072.1007194244605,0.8564132264192731,0.8710818345323742,2.8839702335738657,0.6915995763966104,2.8782739792587453,0.6902335681675648,4170
vary_concurrency,0.85,6,belady,0.0,closed,13,0.5,16000,2.0,200,0.8830382884605896,8268160,70691168,0.14346714115831105,2.5168657860479016,3.90304962909795,14.822383020918778,0.6544457723261985,3204.816094076221,3198.055316050603,0.9978904318291104,3,493644,0,12.803783420959327,1072.1007194244605,0.8579340885603421,0.8710818345323742,2.724093679964788,0.653259875291316,2.7183470186430125,0.6518817790510821,4170
vary_concurrency,0.85,7,lru,0.0,closed,13,0.5,16000,2.0,200,0.7795272380724804,16360443,74206187,0.1861798261166001,10.750996042843866,4.546648665365069,36.87225541990483,5.39772094918402,4212.624608096383,4206.4732313390905,0.9985397757147718,8,1054013,0,12.751130752518536,1111.9540066382172,0.8861669330894232,0.9034626303935515,3.5807309168819255,0.8489167655006935,3.575502246638227,0.8476771566235721,4218
vary_concurrency,0.85,7,oracle_terminal,0.0,closed,13,0.5,16000,2.0,200,0.7917808794029533,15451147,74206187,0.17688162034471588,10.750996042843866,4.3328349726175475,37.51672190713998,5.322720729616094,4122.5897524549655,4115.259993524479,0.9982220498835418,13,984644,0,12.738179278397189,1111.9540066382172,0.8852668428681043,0.9034626303935515,3.504201289586721,0.8307731838754673,3.497970994495807,0.8292961105964455,4218
