termination_signal_strength,seed,policy,const_ttl_s,arrival_mode,concurrency,rate_per_s,pool_blocks,pause_median_s,n_sessions,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,mean_live_sessions,mean_context_blocks,pressure_measured,pressure_offered,rm_total,rm_per_1k_calls,rm_gputime_total,rm_gputime_per_1k_calls,n_calls
0.75,4,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9064483261557543,6751678,72170574,0.1365057414468538,1.1982059512629348,2.9154785134815597,9.230762780876148,0.39229246467311896,3310.865659350416,3251.073294444816,0.9819405644754154,0,443354,0,9.696002283797066,1079.5172903837044,0.8134132820142073,0.8389161411126084,2.8142358104478538,0.6665646164016708,2.7634123002780937,0.6545268356887953,4222
0.75,5,lru,0.0,closed,10,0.5,12868,2.0,200,0.898890620219785,6847182,67720542,0.12620567202725397,1.4968806445710925,2.6157968758379866,8.798718941449806,0.39747147281786965,3511.689946511159,3437.496983431232,0.9788725758224648,0,455865,0,9.82739366128714,1039.574240583232,0.7939310928151264,0.807875536667106,2.9849364545344854,0.7253794543218677,2.921872435916547,0.7100540549007405,4115
0.75,4,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.9015658930466591,7104046,72170574,0.14054019343097934,1.4469614817621732,2.894752622785745,9.374773120095654,0.49477835516790947,3362.778205377889,3288.6623156381556,0.9779599232500067,0,450990,0,9.680719009891503,1079.5172903837044,0.812131143497365,0.8389161411126084,2.858361474571206,0.6770159816606361,2.7953629682924324,0.6620944974638636,4222
0.75,4,predict,0.0,closed,10,0.5,12868,2.0,200,0.5183776978135161,34758958,72170574,0.8369801735319129,8.901934527129924,7.943966626695328,29.853169118778965,0.9436698955778411,6279.89896177169,6233.148755840573,0.9925555799200426,9,1762446,0,9.84718779140688,1079.5172903837044,0.8260964782778247,0.8389161411126084,5.337914117505936,1.2643093599019273,5.298176442464488,1.2548973099157954,4222
0.75,4,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8839567217519982,8374910,72170574,0.14438548307174415,2.365789237176614,3.083009991386689,10.697550790566254,0.538102731705294,3486.590623638573,3421.1293584925547,0.9812248490825964,0,546525,0,9.721125070978127,1079.5172903837044,0.8155208731818002,0.8389161411126084,2.963602030092787,0.7019426883213613,2.9079599547186716,0.6887636084127597,4222
0.75,5,belady,0.0,closed,10,0.5,12868,2.0,200,0.9139648055386208,5826350,67720542,0.12129765046347529,0.9715883758394739,2.539004770585734,7.894749765848019,0.2811467274616746,3440.1273814259516,3358.691912549585,0.9763277751527296,0,371278,0,9.803169306172977,1039.574240583232,0.7919740664262996,0.807875536667106,2.924108274212059,0.7105973934901724,2.8548881256671472,0.6937759722155886,4115
0.75,4,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.6658019929285861,24119262,72170574,0.35133433492660515,7.369356260134964,5.409364311079571,23.643158659186156,0.8575649519550552,5144.929131009035,5085.436827051457,0.9884367107023863,4,1372744,0,9.792960228244663,1079.5172903837044,0.8215472404748262,0.8389161411126084,4.37318976135768,1.0358099861102985,4.322621302993738,1.0238326155835475,4222
0.75,5,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9096305224491559,6119870,67720542,0.12334395982168189,1.1484869205773975,2.563926884027751,8.128298783306946,0.31421143315402844,3454.6815069013583,3382.6331257025936,0.9791447110088629,0,402209,0,9.839552777286587,1039.574240583232,0.7949133980514715,0.807875536667106,2.9364792808661546,0.7136037134547156,2.8752381568472045,0.6987213017854689,4115
0.75,5,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.9115931765578604,5986958,67720542,0.1221420449182915,1.1348951156132898,2.573900930781292,8.015633652096312,0.3267344601172226,3442.68909532185,3374.5062461700536,0.9801948862462058,0,388554,0,9.83370623653859,1039.574240583232,0.7944410703270282,0.807875536667106,2.9262857310235724,0.711126544598681,2.8683303092445454,0.6970426024895614,4115
0.75,6,lru,0.0,closed,10,0.5,12868,2.0,200,0.864922436136027,9212585,68202185,0.13512758401475367,3.382489099043596,2.8304988377260543,11.78265360215255,0.5529303666446594,3784.4840821695825,3715.8169099481725,0.9818556054853204,0,604478,0,9.844539528062477,1039.0028936580661,0.7948791619822914,0.8074315306637131,3.216811469844145,0.7756960380622485,3.1584443734559464,0.7616215031241733,4147
0.75,5,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.891477566733001,7349198,67720542,0.1266946894988905,1.940818313879845,2.6411370703663124,9.498104673177295,0.4047477392491601,3560.741007959824,3498.1557358656346,0.9824235259025345,2,481229,0,9.836612252202462,1039.574240583232,0.7946758402234295,0.807875536667106,3.0266298567658505,0.7355115083270597,2.9734323754857894,0.7225838093525613,4115
0.75,5,predict,0.0,closed,10,0.5,12868,2.0,200,0.5607385717615786,29747022,67720542,0.4805706969827952,7.821885767964318,5.874045178514393,25.746983148237632,0.8708291357907001,5782.122735382028,5714.186394984042,0.9882506229101176,0,1542968,0,9.813521633484392,1039.574240583232,0.7928104056245459,0.807875536667106,4.914804325074724,1.194363140965911,4.857058435736436,1.1803301180404462,4115
0.75,5,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.6649855814798411,22687358,67720542,0.30987874520990033,6.9928116015462365,4.712812985475466,20.694161106425327,0.8029303038533726,5069.096369601837,4985.10087803967,0.98342988859595,9,1327095,0,9.787549995324447,1039.574240583232,0.7907122205128868,0.807875536667106,4.308731914161561,1.0470794445107077,4.237335746333719,1.0297292214662743,4115
0.75,6,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8842255127163448,7896073,68202185,0.13166228352520193,2.166067014433338,2.6910382714902426,10.372396875951836,0.5169883574807272,3649.497590654997,3577.049202416042,0.9801483940078579,0,507845,0,9.864772367796906,1039.0028936580661,0.7965128252579358,0.8074315306637131,3.1020729520567474,0.7480282016051959,3.040491822053636,0.733178640475919,4147
0.75,6,belady,0.0,closed,10,0.5,12868,2.0,200,0.9009391121413486,6756169,68202185,0.12588392052975905,1.494089252003505,2.67908099531428,9.17438544452284,0.38475976575455206,3519.035698740399,3435.4978116241855,0.9762611424640805,2,416258,0,9.859862652248774,1039.0028936580661,0.7961163993439205,0.8074315306637131,2.9911803439293387,0.7212877607738941,2.9201731398805575,0.7041652133784803,4147
0.75,6,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.8943919905205383,7202697,68202185,0.12854270726893446,1.4781823240463154,2.6516735474078814,9.510439809809213,0.4337468741769044,3572.9823484195113,3499.3452171127033,0.979390569522578,0,456881,0,9.850204136270861,1039.0028936580661,0.7953365403099221,0.8074315306637131,3.0370349961565846,0.7323450677975848,2.9744434345457975,0.7172518530373275,4147
0.75,6,predict,0.0,closed,10,0.5,12868,2.0,200,0.5274369435524683,32229833,68202185,0.5808019727559999,9.1291097653193,6.400957013196944,28.746518881228894,0.9568843878660118,6103.628995215237,6056.095806773646,0.9922123070588245,1,1641853,0,9.915866516261104,1039.0028936580661,0.8006383279081765,0.8074315306637131,5.1880846459329515,1.2510452485972876,5.147681435757599,1.2413024923456957,4147
0.75,6,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8629164006988925,9349401,68202185,0.13843349024546114,3.1912543328153333,2.8473292757057607,12.330367667150767,0.6000716294512358,3797.8311314464027,3727.1997635468992,0.9814021831263984,0,608274,0,9.849228147203998,1039.0028936580661,0.7952577358753052,0.8074315306637131,3.228156461729442,0.7784317486687828,3.1681197990148644,0.7639546175584434,4147
0.75,6,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.6889034420231551,21217465,68202185,0.25817979280907366,7.013784268430072,4.331193290976614,21.9656501390391,0.8563449184671299,4930.63103487187,4869.311938995426,0.9875636413589327,5,1223859,0,9.886219918429362,1039.0028936580661,0.7982445681215509,0.8074315306637131,4.19103637964109,1.0106188520957535,4.138915148146112,0.9980504336016668,4147
0.75,7,lru,0.0,closed,10,0.5,12868,2.0,200,0.7540731506874757,18908346,76886058,0.183352517982172,13.007859226286541,3.618665868383232,33.98818551585123,5.9675492699360575,4984.713959512384,4938.095242755951,0.9906476646132384,9,1211941,0,9.854196148371198,1138.9532973480405,0.8721999685966534,0.8851051424837119,4.237006865585527,0.9943691306232169,4.197380956342559,0.9850694570153857,4261
0.75,7,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7648789589394738,18077530,76886058,0.17380269714567476,12.307526276595127,3.5115815051091204,34.26244679021556,5.432231029842569,4904.225479616134,4865.238598762185,0.9920503490273859,10,1138047,0,9.870391958385936,1138.9532973480405,0.8736334680697267,0.8851051424837119,4.168591657673714,0.9783129917093907,4.135452808947857,0.9705357448833272,4261
0.75,7,belady,0.0,closed,10,0.5,12868,2.0,200,0.7844378755898761,16573722,76886058,0.17307129881555738,12.607413476857573,3.4936444862508687,30.756101710297685,4.431425656674037,4677.126236122668,4636.999300570825,0.991420600273319,18,916271,0,9.858685951326919,1138.9532973480405,0.872597363365138,0.8851051424837119,3.975557300704268,0.933010396785794,3.941449405485201,0.9250057276426193,4261
0.75,8,lru,0.0,closed,10,0.5,12868,2.0,200,0.8426370683822707,11202962,71191874,0.14447885032382146,4.442335667429234,3.0479857998692523,18.31572211896264,0.7665018684524512,3806.3279927930744,3753.2641829778427,0.9860590548382318,5,727558,0,9.776509185285075,1077.0759463344514,0.8183123160233431,0.8370189200609662,3.2353787938741134,0.7751266875596822,3.190274555531166,0.7643206889149895,4174
0.75,8,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8699671538355628,9257282,71191874,0.14008731721594359,3.0550816187292185,2.909161186642507,14.741687995207485,0.6634375462679145,3597.3222488332813,3539.7030008150864,0.9839827393731873,7,588314,0,9.7652300620793,1077.0759463344514,0.8173682320708499,0.8370189200609662,3.057723911508289,0.7325644253733322,3.0087475506928234,0.7208307500461962,4174
0.75,8,belady,0.0,closed,10,0.5,12868,2.0,200,0.8770848201017998,8750562,71191874,0.13873433119152878,2.546694664560164,2.8914537038430694,13.449669286830613,0.6265363766421501,3532.305753545435,3486.123128494579,0.9869256433975168,15,518534,0,9.779929987410734,1077.0759463344514,0.8185986436334391,0.8370189200609662,3.0024598905136197,0.7193243628446621,2.963204659220392,0.709919659611977,4174
0.75,7,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.7783732129952611,17040010,76886058,0.16788340727862305,13.05914164023784,3.4921217923727,33.5803107253937,5.321499394719012,4785.787512533588,4736.542200950955,0.9897100923403591,12,1002150,0,9.855229570589687,1138.9532973480405,0.8722914373286476,0.8851051424837119,4.067919385653549,0.9546865490855547,4.026060870808312,0.9448629126515634,4261
0.75,7,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.754334316372417,18888266,76886058,0.18107074489034858,12.425647067792283,3.6328777908895518,34.050386058943786,5.693194793915609,4997.40547276171,4950.827836620913,0.9906796363843863,19,1199271,0,9.854616230247354,1138.9532973480405,0.8722371502595383,0.8851051424837119,4.247794651847454,0.9969008805086726,4.208203661127777,0.9876094018136065,4261
0.75,7,predict,0.0,closed,10,0.5,12868,2.0,200,0.47123258679746594,40654842,76886058,1.1346997918694797,14.084765791215432,9.218892247556141,39.97776757509837,6.311313012487744,7375.790895812235,7332.602260375781,0.9941445417791094,18,2101404,0,9.878145820415169,1138.9532973480405,0.8743197663853451,0.8851051424837119,6.2694222614404005,1.4713499792162406,6.232711921319415,1.4627345508846314,4261
0.75,7,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.5768756671072928,32532362,76886058,0.569091366945031,14.513980454253442,7.131899138547851,37.67170467972619,6.5984627600746535,6470.057415728882,6418.493972889981,0.9920304505005552,11,1862101,0,9.880506116953221,1138.9532973480405,0.8745286774457068,0.8851051424837119,5.499548803369549,1.290670923109493,5.455719876956484,1.2803848573002776,4261
0.75,8,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.871603520368069,9140786,71191874,0.13863965071541884,2.9128862891900553,2.8872377569871333,13.955369952401497,0.6425335860795087,3564.669669722653,3513.084460316047,0.9855287546431702,0,550512,0,9.77139096931234,1077.0759463344514,0.8178839116627294,0.8370189200609662,3.029969219264255,0.7259150022195149,2.98612179126864,0.7154101081141927,4174
0.75,8,predict,0.0,closed,10,0.5,12868,2.0,200,0.5311015130743714,33381762,71191874,0.6546521961156486,9.804615701632429,7.400990428486921,30.971531645731375,1.1104902004149153,6192.561159290718,6145.683959736645,0.9924300788723349,7,1689410,0,9.784404132466115,1077.0759463344514,0.8189731380396843,0.8370189200609662,5.263676985397111,1.261063005605441,5.223831365776149,1.2515168581159914,4174
0.75,9,lru,0.0,closed,10,0.5,12868,2.0,200,0.7839655422084584,16607356,76873644,0.17589116401591554,11.593068085376672,3.385011896568585,34.995399176938804,4.440469474785289,4874.215982952263,4722.554599466635,0.968884968574214,9,1066715,0,9.592654127688823,1144.0698113207548,0.8528649361151859,0.8890812957108756,4.143083585509424,0.9771423550729774,4.01417140954664,0.9467385399874152,4240
0.75,8,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8512486130088386,10589890,71191874,0.145119213639191,4.6135023894044025,3.0568644361273414,16.08354147002035,0.6938552815746561,3739.4381235399505,3687.160210444302,0.986019848071143,0,683162,0,9.78218211801998,1077.0759463344514,0.818787151226478,0.8370189200609662,3.1785224050089584,0.7615051281765594,3.134086178877656,0.750859170790047,4174
0.75,8,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.6927323194217363,21874962,71191874,0.2670353257326816,7.564937100372617,4.643708781328883,25.182501899103954,0.9034249738642757,4935.0869174171285,4887.196985622286,0.9902960307293014,1,1267122,0,9.798100405483087,1077.0759463344514,0.8201195420046369,0.8370189200609662,4.194823879804559,1.0049889506000382,4.154117437778943,0.9952365687060237,4174
0.75,9,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8026790560364225,15168780,76873644,0.1621979318420017,10.483244097550937,3.2377079321959172,29.580285972076013,3.1868131268252,4698.949160378063,4557.282482922169,0.9698514130243332,18,955915,0,9.603355530808853,1144.0698113207548,0.8538163778503739,0.8890812957108756,3.994106786321354,0.9420063175286213,3.8736901104838437,0.9136061581329821,4240
0.75,9,belady,0.0,closed,10,0.5,12868,2.0,200,0.8090720923805823,14677324,76873644,0.15734166117567838,11.0628846248826,3.158903921729461,34.59898750291495,3.8738305493288863,4742.3234915663625,4588.96532143556,0.9676618074655745,14,840235,0,9.594835626226937,1144.0698113207548,0.8530588890698715,0.8890812957108756,4.030974967831408,0.9507016433564642,3.9006205232202262,0.9199576705708081,4240
0.75,10,lru,0.0,closed,10,0.5,12868,2.0,200,0.852348275047618,10689852,72399100,0.15300722455504,4.396668231028798,3.1799175354312865,16.271136614363513,0.7781657854234254,3649.0124381018168,3631.746452561223,0.9952683127740789,2,695511,0,9.883777948406472,1091.7535228086936,0.83856460940563,0.8484251809206509,3.1016605723865447,0.7407835138253033,3.0869844846770396,0.737278357935763,4187
0.75,9,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.8100005770508291,14605948,76873644,0.16000504399653437,10.247087639609617,3.1957135397067304,32.565140402532506,3.0060673535921296,4624.913772250081,4488.635536195389,0.9705338860861852,5,873840,0,9.613324181165185,1144.0698113207548,0.8547026719079035,0.8890812957108756,3.9311767064125687,0.9271643175501342,3.815340205766081,0.8998443881523776,4240
0.75,10,belady,0.0,closed,10,0.5,12868,2.0,200,0.8673097870001146,9606652,72399100,0.15180774850182388,3.395396282505885,3.0793915283463775,14.897488163973321,0.692479892626011,3530.6272881470054,3515.2769034531652,0.9956522217042353,0,555978,0,9.902045864576753,1091.7535228086936,0.8401145054138115,0.8484251809206509,3.0010331949249545,0.7167502256806675,2.9879853679351904,0.7136339546059686,4187
0.75,9,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.7668344693013381,17924284,76873644,0.1797802186440549,11.710188684787681,3.4022531582348847,38.22042272441206,4.924506717048644,5070.999146627148,4935.286731363989,0.9732375393213338,15,1135116,0,9.646777218970557,1144.0698113207548,0.8576769189276501,0.8890812957108756,4.310349274633075,1.0165918100549705,4.19499372165939,0.9893853117121203,4240
0.75,10,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8656213682214282,9728892,72399100,0.14569475061580306,3.5528441020613855,3.066308049197005,13.471737600403912,0.5940929345547374,3561.57700300505,3543.4336059810244,0.9949057967836391,1,618852,0,9.882784133775885,1091.7535228086936,0.8384802916698544,0.8484251809206509,3.0273404525542924,0.7230333060793629,3.011918565083871,0.7193500274859973,4187
0.75,9,predict,0.0,closed,10,0.5,12868,2.0,200,0.47243031694972076,40556204,76873644,1.0499143040902723,14.285703985553482,8.99418136021086,42.67357370979698,5.470146625247253,7463.848695346636,7369.903256924816,0.9874132713220203,4,2139759,0,9.805655604314598,1144.0698113207548,0.8718024989978632,0.8890812957108756,6.344271391044641,1.496290422416189,6.264417768386092,1.4774570208457765,4240
0.75,9,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.5911799888138515,31427484,76873644,0.5033461952141352,12.617985354403118,6.266225496147399,39.86694430039461,4.979451019059297,6478.7351752296,6384.282527132108,0.9854211284235515,21,1814005,0,9.763979450273565,1144.0698113207548,0.8680971500943584,0.8890812957108756,5.50692489894516,1.298803042204047,5.426640148062292,1.279867959448654,4240
0.75,10,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.870312476260064,9389260,72399100,0.1483164077777701,2.903655402093136,3.0922687321699414,13.175476427189551,0.6938666602647459,3512.567318806632,3498.4405886282025,0.995978232188521,0,578241,0,9.903257019593095,1091.7535228086936,0.8402172628551977,0.8484251809206509,2.9856822209856375,0.7130838836841742,2.973674500333972,0.7102160258738887,4187
0.75,11,lru,0.0,closed,10,0.5,12868,2.0,200,0.8265781084716347,12727421,73389933,0.15236853426836205,7.483665394930654,3.1408915486304068,23.639972556626503,1.1266672828561468,4161.864016763825,4110.663578674151,0.9876977148019636,5,825027,0,9.72826206977516,1102.0,0.8331166304703316,0.8563879390736712,3.5375844142492516,0.8412804790129017,3.494064041873028,0.8309308066285441,4205
0.75,10,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8448058608463365,11235916,72399100,0.15807908135684556,5.002443412764933,3.227168556723427,15.765011531145092,0.670642056797476,3714.1850771046406,3704.218177041383,0.9973165311215382,0,725526,0,9.889013774575197,1091.7535228086936,0.839008830082077,0.8484251809206509,3.1570573155389443,0.7540141665963564,3.148585450485176,0.751990793046376,4187
0.75,10,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.6166558424068808,27753772,72399100,0.4445270423305345,9.875051960032124,6.220089795594731,29.486169278245143,1.2837983713770882,5526.668791403787,5510.682323485413,0.9971073953367281,6,1581088,0,9.862452131683082,1091.7535228086936,0.8367552734144477,0.8484251809206509,4.697668472693219,1.1219652430602385,4.684079974962601,1.1187198411661334,4187
0.75,10,predict,0.0,closed,10,0.5,12868,2.0,200,0.5006687652194571,36151132,72399100,0.8859201885584298,10.207792232690394,8.888220337063103,33.24165920603673,1.1773222808149058,6458.771869440771,6442.83928546817,0.9975331867583084,9,1829391,0,9.892769508820367,1091.7535228086936,0.8393274760327218,0.8484251809206509,5.4899560890246555,1.3111908500178302,5.476413392647944,1.3079563870666215,4187
0.75,11,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8383222805231338,11865517,73389933,0.14782181378404857,7.026494442241074,3.0751584569784427,23.71529612300776,1.1584775865726442,4090.263691978532,4047.5006094697683,0.989545152652963,15,758193,0,9.740943006356693,1102.0,0.8342026105847898,0.8563879390736712,3.476724138181752,0.8268071672251491,3.4403755180493034,0.8181630245063741,4205
0.75,12,lru,0.0,closed,10,0.5,12868,2.0,200,0.8905506977690608,7745552,70768400,0.13875977471229817,1.8920002960248894,2.9284447242093847,10.066533173358039,0.4860611514889115,3995.1451548029627,3323.833568040056,0.8319681611678474,0,511967,0,8.37450880785086,1077.4813117916567,0.7012260441322604,0.8373339382900657,3.395873381582518,0.8188747001645811,2.8252585328340474,0.6812776785227991,4147
0.75,11,belady,0.0,closed,10,0.5,12868,2.0,200,0.8307286504812588,12422813,73389933,0.14473646138458207,7.9482792143138,3.0691304793001564,26.17725043044942,1.342796154059954,4167.511538865775,4120.782635437995,0.9887873367615203,5,729536,0,9.756220929982476,1102.0,0.8355109935375107,0.8563879390736712,3.5423848080359086,0.8424220708765537,3.5026652401222957,0.8329762758911524,4205
0.75,11,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.8348944534395474,12117085,73389933,0.14222228089965938,7.0875725191428955,3.07055300882098,24.22783770306495,1.533045952272687,4111.0951399964815,4055.169537088099,0.9863964221201579,4,738888,0,9.736440102154216,1102.0,0.8338169872998092,0.8563879390736712,3.4944308689970094,0.8310180425676598,3.446894106524884,0.8197132239060366,4205
0.75,11,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8253744556491147,12815757,73389933,0.15354372617548506,7.07146715758995,3.17893118038819,22.165163313227822,1.2305126683768322,4166.34096680286,4107.87390975356,0.985966809362181,1,815493,0,9.674735538218412,1102.0,0.8285326828657671,0.8563879390736712,3.5413898217824307,0.842185451077867,3.4916928232905264,0.8303669020904938,4205
0.75,12,belady,0.0,closed,10,0.5,12868,2.0,200,0.9028759728918557,6873312,70768400,0.13442446072394887,1.4279327496510632,2.784060190081618,9.722901241145792,0.4199793442276132,3925.4368256211433,3236.855875136296,0.8245848854347849,2,413190,0,8.313923956769637,1077.4813117916567,0.6961530689366047,0.8373339382900657,3.336621301777972,0.8045867619430846,2.7513274938658516,0.663450082919183,4147
0.75,12,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.9091727946371544,6427696,70768400,0.13351507275842778,1.3147195080666734,2.789439104646817,8.911747961924334,0.3925928223752635,3850.050784720897,3169.8917625754607,0.8233376492474649,0,408594,0,8.311322016541288,1077.4813117916567,0.6959351996507448,0.8373339382900657,3.272543167012762,0.7891350776495689,2.6944079981891416,0.6497246197707117,4147
0.75,12,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.9104307572306284,6338672,70768400,0.13213024288029374,1.2908259252149037,2.793393178581937,8.889846377719891,0.35935309341073207,3837.4904888679034,3159.2456406590336,0.82325823342719,0,412739,0,8.28708546786855,1077.4813117916567,0.6939057911756745,0.8373339382900657,3.261866915537718,0.7865606258832212,2.6853587945601785,0.6475425113480053,4147
0.75,11,predict,0.0,closed,10,0.5,12868,2.0,200,0.4954514946893329,37028781,73389933,0.9153816948100939,10.589220895328253,8.676923914751569,34.763109948062265,2.2287151291993723,6695.560554376112,6680.183012072282,0.9977033226450651,21,1921973,0,9.794198167157777,1102.0,0.8387633183251375,0.8563879390736712,5.691226471219696,1.3534426804327455,5.678155560261439,1.3503342592773935,4205
0.75,11,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.5980467103028967,29499325,73389933,0.440049194545054,10.00517410583143,6.440051803899678,33.29502259515721,1.886799749564716,5886.064562994371,5869.611673888807,0.9972047725726619,0,1707006,0,9.786686344840419,1102.0,0.8381200149218326,0.8563879390736712,5.003154878545216,1.1898109104744865,4.989169922805486,1.1864851183841822,4205
0.75,13,lru,0.0,closed,10,0.5,12868,2.0,200,0.8900472180679397,7096995,64545843,0.1328846812118627,1.4715686388947233,2.757368303744613,9.234922141983475,0.40205827773866076,3280.2475188818153,3152.0278658692396,0.9609115921056214,0,470172,0,9.568121759330825,1024.1049723756905,0.7614828310558547,0.7958540351070023,2.788210391049543,0.7002035135734663,2.6792236859888536,0.6728336730258296,3982
0.75,12,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.8883112801758977,7904032,70768400,0.1397594196623686,2.155665149127799,2.95508083829327,10.432755276606258,0.4622957523279183,4010.381411231912,3341.0318966570308,0.8330957966491098,2,518781,0,8.385192395970291,1077.4813117916567,0.7021206172237717,0.8373339382900657,3.4088241995471247,0.8219976367367072,2.8398771121584763,0.6848027760208527,4147
0.75,12,predict,0.0,closed,10,0.5,12868,2.0,200,0.559886050836249,31146160,70768400,0.5172886028552739,8.553350272273747,6.907393241777754,27.5945365198221,0.9140630467600204,6387.456350678969,5792.207280088227,0.9068096848086533,8,1613641,0,9.034101091855243,1077.4813117916567,0.7564559446153735,0.8373339382900657,5.429337898077123,1.3092206168500418,4.923376188074993,1.187213934910777,4147
0.75,13,oracle_terminal,0.0,closed,10,0.5,12868,2.0,200,0.899151321023106,6509363,64545843,0.13146966802446514,1.2393739998367437,2.738423434904689,8.913351243791112,0.41471630760406697,3218.6986289604147,3091.428691901852,0.96045919431119,0,431391,0,9.573626531201413,1024.1049723756905,0.7619209305464097,0.7958540351070023,2.7358938346163524,0.6870652522893904,2.627714388116574,0.6598981386530824,3982
0.75,12,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.6982940408430881,21351248,70768400,0.26747158468128873,6.458892854423993,4.8088199647220335,21.44494476090358,0.8307211735359488,5379.316397001342,4740.117678007351,0.881174730798451,0,1217782,0,8.79273236345227,1077.4813117916567,0.7362453218220009,0.8373339382900657,4.572418937451141,1.1025847449846011,4.029100026306248,0.9715698158442846,4147
0.75,13,belady,0.0,closed,10,0.5,12868,2.0,200,0.9026866687603724,6281171,64545843,0.1315448006985207,1.167902794192,2.6830075285006103,8.512824571432702,0.3791564163373806,3190.48614371518,3063.4325914993483,0.9601773690614173,2,395404,0,9.577461589257231,1024.1049723756905,0.762226145189269,0.7958540351070023,2.711913222157903,0.6810429990351339,2.6039177027744462,0.6539220750312522,3982
0.75,13,belady_pause,0.0,closed,10,0.5,12868,2.0,200,0.9015196222628931,6356499,64545843,0.13015056690858273,1.2393739998367437,2.723424849876892,8.725925220405088,0.4202810584142753,3199.7931519658323,3072.4131377459516,0.9601911723132406,0,411922,0,9.561397210404625,1024.1049723756905,0.7609476551161355,0.7958540351070023,2.7198241791709576,0.6830296783452933,2.611551167084059,0.6558390675751027,3982
0.75,13,predict_terminal,0.0,closed,10,0.5,12868,2.0,200,0.879990737745884,7746099,64545843,0.1354081865607668,1.8463290922090891,2.7935617215803745,9.910904223809325,0.5298337759080596,3354.0247155571706,3224.5129860552515,0.9613861731843546,1,507077,0,9.585007487677322,1024.1049723756905,0.7628266885598827,0.7958540351070023,2.8509210082235947,0.7159520362188836,2.740836038146964,0.6883063882840191,3982
0.75,13,predict,0.0,closed,10,0.5,12868,2.0,200,0.5647840713769902,28091379,64545843,0.4449238978378389,8.75905986515835,6.069153367703863,27.078689971219433,0.8852897166814273,5429.235631740181,5305.706345600874,0.9772473890399718,5,1432486,0,9.742250125265915,1024.1049723756905,0.7753409073214577,0.7958540351070023,4.614850286979154,1.158927746604509,4.509850393760742,1.132559114455234,3982
0.75,14,lru,0.0,closed,10,0.5,12868,2.0,200,0.8396776640423512,11649891,72665427,0.14742679689641136,4.525650489572172,2.9264302028401517,14.151441800407838,0.7071516090541081,4578.2357202459125,4372.219238068364,0.9550009010531063,1,756605,0,9.755665130698052,1110.7721549636804,0.8421138623196697,0.8632049696640351,3.8915003622090256,0.9422519036825727,3.7163863523581093,0.8998514170358618,4130
0.75,13,predict_guarded,0.0,closed,10,0.5,12868,2.0,200,0.7035175913652565,19136707,64545843,0.2519925872055069,6.037529199399842,4.288697831742411,20.794917377205138,0.8260696370597316,4486.41617644468,4361.273099107268,0.9721062263473329,0,1105495,0,9.663934159371614,1024.1049723756905,0.7691080995744295,0.7958540351070023,3.8134537499779784,0.9576729658407781,3.7070821342411775,0.9309598528983369,3982
