condition,target_pressure,seed,policy,const_ttl_s,arrival_mode,concurrency,rate_per_s,pool_blocks,pause_median_s,n_sessions,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,mean_live_sessions,mean_context_blocks,pressure_measured,pressure_offered,rm_total,rm_per_1k_calls,rm_gputime_total,rm_gputime_per_1k_calls,n_calls
vary_concurrency,0.7,3,belady,0.0,closed,10,0.5,16000,2.0,200,0.9251469467400092,5385286,71944774,0.12947468712877708,0.9513044208674728,3.124894991666963,9.091582808307976,0.32213589464777215,3417.374506574295,3378.7372142295458,0.9886938665134829,0,363165,0,9.719156867245605,1089.762098706277,0.6619730490815683,0.681101311691423,2.904768330588151,0.6959195808788095,2.871926632095114,0.6880514212015126,4174
vary_concurrency,0.7,4,lru,0.0,closed,10,0.5,16000,2.0,200,0.9078824972729077,6936784,75303648,0.13888308107334524,1.5985299423609831,3.3054946936995293,10.262674063878421,0.40737621911785027,3592.5372055882385,3561.9409791256217,0.9914833932923439,0,464438,0,9.798174237811079,1126.685768411082,0.6899664668846153,0.7041786052569263,3.053656624750003,0.723101260892731,3.0276498322567784,0.7169428918438974,4223
vary_concurrency,0.7,3,oracle_terminal,0.0,closed,10,0.5,16000,2.0,200,0.9214879179410586,5648534,71944774,0.12702362958430058,1.0005063212035736,3.115482918377836,9.607040952540956,0.33172652715325057,3443.463575548075,3414.452816399039,0.9915751223985523,0,379093,0,9.739264332967515,1089.762098706277,0.6633425712093667,0.681101311691423,2.9269440392158637,0.7012324003871259,2.9022848939391834,0.6953246032436952,4174
vary_concurrency,0.7,4,belady,0.0,closed,10,0.5,16000,2.0,200,0.9224997970881835,5836048,75303648,0.13845338872397406,1.191852934081794,3.2339169889377217,9.202134301902788,0.3757965907102516,3459.511073029121,3430.8180016669544,0.9917060328016112,0,382753,0,9.806844056098008,1126.685768411082,0.6905769769395274,0.7041786052569263,2.940584412074753,0.6963259322933348,2.9161953014169115,0.6905506278515064,4223
vary_concurrency,0.7,5,lru,0.0,closed,10,0.5,16000,2.0,200,0.9114167346933245,6472617,73068169,0.13034873592272334,1.3266866484680122,3.1687142816267624,9.800040024144437,0.31857101091145523,3813.4243025397527,3726.631377589115,0.9772401605316163,0,436100,0,9.75587325445845,1112.448217726397,0.678306488392933,0.6952801360789981,3.2414106571587897,0.7806865744602095,3.1676366709507473,0.7629182733503727,4152
vary_concurrency,0.7,5,oracle_terminal,0.0,closed,10,0.5,16000,2.0,200,0.9266608008201218,5358761,73068169,0.12478992613296214,0.985393909144932,3.05275314215703,8.729823794542881,0.26759364115753215,3673.394262039271,3614.6153602073387,0.9839987494837265,0,363808,0,9.773750412026596,1112.448217726397,0.6795494516476015,0.6952801360789981,3.1223851227333803,0.752019538230583,3.072423056176238,0.739986285206223,4152
vary_concurrency,0.7,4,oracle_terminal,0.0,closed,10,0.5,16000,2.0,200,0.921577026387885,5905536,75303648,0.1382858264605602,1.252272075862038,3.227519838398166,9.400203684493363,0.3761905695827181,3469.67882839287,3439.7848522396343,0.9913842238340307,0,395377,0,9.786818633768723,1126.685768411082,0.6891668295429756,0.7041786052569263,2.9492270041339395,0.6983724849950128,2.9238171244036892,0.6923554639838241,4223
vary_concurrency,0.7,5,belady,0.0,closed,10,0.5,16000,2.0,200,0.9273696183628195,5306969,73068169,0.12430774783075549,0.9719152870734433,3.1024317684194216,8.602682982951592,0.2537997582926437,3673.587655831548,3605.5996972711573,0.9814927626805189,0,360317,0,9.76172318754755,1112.448217726397,0.6787132226203572,0.6952801360789981,3.122549507456816,0.7520591299269788,3.064759742680484,0.7381405931311377,4152
vary_concurrency,0.7,6,lru,0.0,closed,10,0.5,16000,2.0,200,0.899628310003309,7095392,70691168,0.12043391996780883,1.3644629138518098,3.0510837328071148,10.22090641765385,0.3878637651475856,3865.5336256173846,3816.091735784682,0.9872095563973251,0,475319,0,9.877364190704979,1072.1007194244605,0.6618455784295132,0.6700629496402878,3.285703581774777,0.7879385088188914,3.24367797541698,0.7778604257594677,4170
vary_concurrency,0.7,6,oracle_terminal,0.0,closed,10,0.5,16000,2.0,200,0.9025634432861542,6887904,70691168,0.11886383730200123,1.0920937278773977,2.965891802551795,9.803085353961478,0.3263377970570218,3866.926639475296,3813.263929203185,0.9861226458955031,0,459412,0,9.894409972595705,1072.1007194244605,0.6629877531187758,0.6700629496402878,3.2868876435540013,0.7882224564877701,3.2412743398227075,0.777284014345973,4170
vary_concurrency,0.7,6,belady,0.0,closed,10,0.5,16000,2.0,200,0.9090027201134943,6432704,70691168,0.11732938320335506,1.0327429319270323,2.9721514465102246,9.382251408024558,0.28215812383859884,3801.076474291852,3752.371409450612,0.9871865075142132,0,416767,0,9.890814105147916,1072.1007194244605,0.6627468073639177,0.6700629496402878,3.2309150031480742,0.7747997609467804,3.1895156980330204,0.7648718700318994,4170
vary_concurrency,0.7,7,lru,0.0,closed,10,0.5,16000,2.0,200,0.9241045089676957,5631915,74206187,0.13354195449824147,1.147796635717441,3.3548170311499916,9.184909565021599,0.3493238517883128,3280.5679398456696,3257.7578322688564,0.9930469028549105,0,383705,0,9.806887776776634,1111.9540066382172,0.6815505097523835,0.6949712541488857,2.7884827488688195,0.6610912159480369,2.769094157428528,0.6564945845017848,4218
vary_concurrency,0.7,7,oracle_terminal,0.0,closed,10,0.5,16000,2.0,200,0.9161584329888827,6221563,74206187,0.135895960159246,1.128407176044334,3.3715019581396177,9.57091525702522,0.3622780691335947,3374.454514070047,3354.2038885925786,0.9939988447338579,0,419303,0,9.809116867425125,1111.9540066382172,0.6817054251447427,0.6949712541488857,2.86828633695954,0.6800109855285775,2.8510733053036916,0.6759301340217382,4218
vary_concurrency,0.7,7,belady,0.0,closed,10,0.5,16000,2.0,200,0.9189075299071761,6017563,74206187,0.13602838090409364,1.0924547882923434,3.3529528686229924,9.509859680351383,0.3451002687352229,3351.6986196239445,3330.3287322786023,0.9936241620233326,0,395771,0,9.80103133344878,1111.9540066382172,0.6811435037759425,0.6949712541488857,2.848943826680353,0.6754252789664185,2.8307794224368124,0.6711188768223832,4218
vary_concurrency,0.7,8,lru,0.0,closed,10,0.5,16000,2.0,200,0.8964444451688962,8131888,78526816,0.14299997251402452,1.7108329521747692,3.3731672134997552,11.212350290130871,0.47586731724186393,3902.7820128020935,3859.6390742082126,0.9889455935657279,8,540969,0,9.821610792796816,1157.0254197761194,0.7102408344008375,0.7231408873600746,3.317364710881779,0.7736391583213105,3.280693213076981,0.7650870366317586,4288
