sweep,seed,policy,const_ttl_s,concurrency,pause_median_s,pool_blocks,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,rm_total,rm_per_1k_calls,n_calls
concurrency,0,oracle_terminal,0.0,16,2.0,12868,0.2754359250827643,53056721,73225713,7.413216073798594,25.928555529051664,24.414831524809756,64.10692115547954,21.803952485340233,8238.110624576482,8223.670913709058,0.9982472060008096,95,3339793,0,7.00239403089001,1.6314990752306642,4292
concurrency,0,belady,0.0,10,2.0,12868,0.8339536140808899,12158865,73225713,0.15077552824429574,5.881188512339577,3.69782925532013,21.966898063215012,1.1315700255499905,4010.2186437497444,3981.3077177157966,0.9927906858447711,2,688676,0,3.408685847187283,0.7941952113670278,4292
concurrency,0,oracle_terminal,0.0,18,2.0,12868,0.15401868466613633,61947585,73225713,12.599471045319206,29.91692897633277,32.530272759117906,72.07630690135647,25.602605842101525,9172.719197820266,9160.908654523693,0.9987124272484674,125,3899514,0,7.796811318147226,1.8165916398292699,4292
concurrency,0,belady,0.0,12,2.0,12868,0.6820834643153287,23279665,73225713,0.2209105831201441,13.44435691356739,5.148375359420697,40.58782896732009,8.900887416608384,5043.796960867826,5024.061559149366,0.9960871934632626,27,1307216,0,4.287227416737652,0.9988880281308601,4292
concurrency,1,lru,0.0,8,2.0,12868,0.8970181546790108,7558258,73394082,0.129822061335517,1.3698772440902758,2.9542649974620616,9.457159288826233,0.3661389636540662,4300.229733969343,4178.698332990329,0.971738393412104,0,506997,0,3.6551952738739417,0.8727782411351341,4188
concurrency,1,lru,0.0,10,2.0,12868,0.8214229588701716,13106498,73394082,0.15434686146932108,5.822015162832031,3.6379374976052077,19.62049808050051,0.8933253937643713,4388.195578431332,4285.289224104528,0.9765492780603023,0,853612,0,3.7299662416666326,0.8906318628621377,4188
concurrency,0,belady,0.0,14,2.0,12868,0.49635176648945706,36880001,73225713,0.7288205861068491,19.180795965381094,9.775239496367021,54.3299085346448,14.759535993978716,6497.754858822297,6486.076985839474,0.998202783386485,80,2128708,0,5.5230916299989525,1.2868340237649003,4292
concurrency,1,lru,0.0,12,2.0,12868,0.6753547241043222,23827042,73394082,0.23674540547239076,12.179360929520499,5.532214674397039,38.10952930266012,7.685626424172426,5299.833570984425,5216.589134595289,0.9842930093418624,24,1522854,0,4.504858535336761,1.0756586760593985,4188
concurrency,0,belady,0.0,16,2.0,12868,0.3093385516095965,50574177,73225713,6.634590864685606,25.54178957834938,23.226056357022344,64.84986576836081,21.13081950364699,7951.399581508644,7938.869985039301,0.9984242275412142,89,2960856,0,6.758689644282347,1.5747179972698853,4292
concurrency,1,lru,0.0,14,2.0,12868,0.47544650807131833,38499122,73394082,1.1972083155559403,18.397240452000915,11.666154216963832,52.03270053762844,14.036929695256276,6791.920056898545,6758.894364139552,0.9951375027264272,85,2436776,0,5.773132048363764,1.3784938033342322,4188
